N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 2.292670000E-04 1.408820000E-04 8.933600000E-05 5.871300000E-05 4.012500000E-05 2.863400000E-05 2.142800000E-05 1.689100000E-05 1.410900000E-05 1.249500000E-05 1.167100000E-05 1.137400000E-05 1.135800000E-05 1.137700000E-05 1.118300000E-05 1.067500000E-05 9.866000000E-06 8.868000000E-06 7.842000000E-06
1.600000000E+01 1.281885800E-02 8.980538000E-03 6.246971000E-03 4.320989000E-03 2.975779000E-03 2.042717000E-03 1.399071000E-03 9.570670000E-04 6.547230000E-04 4.487620000E-04 3.091390000E-04 2.150350000E-04 1.520380000E-04 1.100740000E-04 8.218100000E-05 6.350400000E-05 5.075200000E-05 4.175800000E-05 3.515700000E-05
1.700000000E+01 4.328418400E-02 3.113783200E-02 2.192188400E-02 1.515683100E-02 1.032255300E-02 6.946769000E-03 4.638682000E-03 3.091300000E-03 2.071572000E-03 1.407798000E-03 9.779110000E-04 6.985740000E-04 5.150450000E-04 3.922740000E-04 3.082260000E-04 2.483250000E-04 2.072730000E-04 1.722610000E-04 1.475770000E-04
1.549996187E+01 6.277153000E-03 4.362442000E-03 3.016754000E-03 2.078455000E-03 1.428313000E-03 9.800110000E-04 6.719960000E-04 4.609440000E-04 3.166380000E-04 2.181250000E-04 1.509970000E-04 1.053220000E-04 7.430400000E-05 5.330300000E-05 3.907100000E-05 2.946200000E-05 2.291700000E-05 1.841000000E-05 1.521600000E-05
1.649996187E+01 2.392639000E-02 1.691975200E-02 1.182657100E-02 8.189246000E-03 5.626979000E-03 3.841720000E-03 2.609533000E-03 1.766709000E-03 1.195662000E-03 8.128180000E-04 5.588520000E-04 3.918410000E-04 2.823660000E-04 2.102570000E-04 1.620250000E-04 1.289590000E-04 1.055440000E-04 8.832100000E-05 7.740200000E-05
1.674996808E+01 3.224906800E-02 2.297818800E-02 1.611406700E-02 1.115337000E-02 7.635532000E-03 5.179755000E-03 3.489592000E-03 2.342640000E-03 1.575279000E-03 1.068770000E-03 7.378390000E-04 5.224470000E-04 3.815910000E-04 2.882180000E-04 2.249610000E-04 1.808770000E-04 1.491170000E-04 1.277140000E-04 1.106120000E-04
1.624993176E+01 1.761321200E-02 1.238435900E-02 8.631658000E-03 5.974090000E-03 4.111674000E-03 2.817282000E-03 1.923802000E-03 1.310722000E-03 8.925660000E-04 6.092370000E-04 4.187520000E-04 2.917920000E-04 2.077410000E-04 1.523390000E-04 1.154810000E-04 9.060200000E-05 7.333600000E-05 6.090700000E-05 5.157300000E-05
1.574996808E+01 9.153501000E-03 6.392285000E-03 4.436892000E-03 3.065001000E-03 2.109803000E-03 1.448744000E-03 9.933690000E-04 6.808250000E-04 4.669210000E-04 3.208970000E-04 2.215330000E-04 1.541190000E-04 1.085760000E-04 7.797600000E-05 5.748500000E-05 4.375300000E-05 3.444800000E-05 2.801700000E-05 2.339300000E-05
1.524993176E+01 3.677872000E-03 2.538772000E-03 1.747058000E-03 1.199805000E-03 8.231190000E-04 5.646500000E-04 3.877030000E-04 2.667690000E-04 1.842490000E-04 1.280810000E-04 8.978700000E-05 6.373500000E-05 4.598400000E-05 3.385000000E-05 2.549200000E-05 1.965700000E-05 1.552300000E-05 1.255900000E-05 1.040600000E-05
