N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.631780000E-03 1.157898000E-03 8.120840000E-04 5.648370000E-04 3.906410000E-04 2.691850000E-04 1.851210000E-04 1.272420000E-04 8.754700000E-05 6.041200000E-05 4.192700000E-05 2.938700000E-05 2.093700000E-05 1.529600000E-05 1.158200000E-05 9.173000000E-06 8.786000000E-06 1.182300000E-05 1.258800000E-05
1.600000000E+01 1.748085400E-02 1.226744600E-02 8.537393000E-03 5.904223000E-03 4.063975000E-03 2.787415000E-03 1.906814000E-03 1.301880000E-03 8.877390000E-04 6.051300000E-04 4.129500000E-04 2.828470000E-04 1.952370000E-04 1.366020000E-04 9.755300000E-05 7.155300000E-05 5.414000000E-05 4.228100000E-05 3.399900000E-05
1.700000000E+01 5.685730400E-02 4.195802700E-02 3.017129100E-02 2.123065000E-02 1.467058900E-02 9.984487000E-03 6.712449000E-03 4.474299000E-03 2.971938000E-03 1.979630000E-03 1.331456000E-03 9.100210000E-04 6.354120000E-04 4.550990000E-04 3.352960000E-04 2.789670000E-04 2.250280000E-04 1.729400000E-04 1.388120000E-04
1.549996187E+01 6.900659000E-03 4.778757000E-03 3.295920000E-03 2.267296000E-03 1.557559000E-03 1.069725000E-03 7.353580000E-04 5.066320000E-04 3.503950000E-04 2.437790000E-04 1.710510000E-04 1.213690000E-04 8.731000000E-05 6.382400000E-05 4.746800000E-05 3.597600000E-05 2.783900000E-05 2.203300000E-05 1.782900000E-05
1.649996187E+01 3.263160900E-02 2.332677200E-02 1.642873700E-02 1.143660000E-02 7.887949000E-03 5.399013000E-03 3.671540000E-03 2.483108000E-03 1.672493000E-03 1.124625000E-03 7.580770000E-04 5.152950000E-04 3.556840000E-04 2.510170000E-04 1.820870000E-04 1.361280000E-04 1.049490000E-04 8.330600000E-05 6.787300000E-05
1.674996808E+01 4.318519400E-02 3.131214000E-02 2.225620700E-02 1.556773500E-02 1.074726100E-02 7.338035000E-03 4.963784000E-03 3.332922000E-03 2.227828000E-03 1.489061000E-03 1.001274000E-03 6.820560000E-04 4.737710000E-04 3.373530000E-04 2.470800000E-04 1.864440000E-04 1.449410000E-04 1.303490000E-04 1.074560000E-04
1.624993176E+01 2.435019800E-02 1.722321700E-02 1.204805100E-02 8.356673000E-03 5.758385000E-03 3.947344000E-03 2.694379000E-03 1.832625000E-03 1.243052000E-03 8.418870000E-04 5.706900000E-04 3.887340000E-04 2.676330000E-04 1.875750000E-04 1.347170000E-04 9.967800000E-05 7.612600000E-05 5.994300000E-05 4.853600000E-05
1.574996808E+01 1.188356000E-02 8.285952000E-03 5.741328000E-03 3.959870000E-03 2.722346000E-03 1.867505000E-03 1.279501000E-03 8.762690000E-04 6.003720000E-04 4.119470000E-04 2.834580000E-04 1.959940000E-04 1.365620000E-04 9.628700000E-05 6.906900000E-05 5.068900000E-05 3.825800000E-05 2.974700000E-05 2.382100000E-05
1.524993176E+01 6.406880000E-04 4.148320000E-04 2.739960000E-04 1.852690000E-04 1.286350000E-04 9.204400000E-05 6.820800000E-05 5.266800000E-05 4.258200000E-05 3.620200000E-05 3.225400000E-05 2.986900000E-05 2.827100000E-05 2.683800000E-05 2.509400000E-05 2.289500000E-05 2.034100000E-05 1.772300000E-05 1.529500000E-05
