Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.192129193E+00 1.172625513E+00 1.950368000E-02 1.161288024E+00 1.149855122E+00 1.143290200E-02
1.468000E+10 1.192345999E+00 1.172753884E+00 1.959211500E-02 1.171080603E+00 1.156516503E+00 1.456410000E-02
2.154000E+10 1.192631755E+00 1.172940276E+00 1.969147900E-02 1.177550086E+00 1.161502037E+00 1.604804900E-02
3.162000E+10 1.193046027E+00 1.173210669E+00 1.983535800E-02 1.180775669E+00 1.165220452E+00 1.555521700E-02
4.642000E+10 1.193641672E+00 1.173600372E+00 2.004130000E-02 1.186095462E+00 1.168048587E+00 1.804687500E-02
6.813000E+10 1.194492587E+00 1.174161023E+00 2.033156400E-02 1.189346945E+00 1.170314014E+00 1.903293100E-02
1.000000E+11 1.195691079E+00 1.174958568E+00 2.073251100E-02 1.192111874E+00 1.172294603E+00 1.981727100E-02
1.468000E+11 1.197349778E+00 1.176076279E+00 2.127349900E-02 1.194855293E+00 1.174229061E+00 2.062623200E-02
2.154000E+11 1.198318971E+00 1.176592948E+00 2.172602300E-02 1.196811729E+00 1.176274006E+00 2.053772300E-02
3.162000E+11 1.199602583E+00 1.177187526E+00 2.241505700E-02 1.198561394E+00 1.176944615E+00 2.161677900E-02
4.642000E+11 1.202031920E+00 1.178280464E+00 2.375145600E-02 1.201165867E+00 1.177836932E+00 2.332893500E-02
6.813000E+11 1.208569376E+00 1.181471400E+00 2.709797600E-02 1.207651329E+00 1.181040144E+00 2.661118500E-02
1.000000E+12 1.215904400E+00 1.185893054E+00 3.001134600E-02 1.215515726E+00 1.185585956E+00 2.992977000E-02
1.468000E+12 1.219594252E+00 1.187633919E+00 3.196033300E-02 1.219321823E+00 1.187565918E+00 3.175590500E-02
2.154000E+12 1.221993695E+00 1.190099369E+00 3.189432600E-02 1.221802715E+00 1.189951368E+00 3.185134700E-02
3.162000E+12 1.225350552E+00 1.193712406E+00 3.163814600E-02 1.225216954E+00 1.193607073E+00 3.160988100E-02
4.642000E+12 1.228152944E+00 1.197536297E+00 3.061664700E-02 1.228058791E+00 1.197461479E+00 3.059731200E-02
6.813000E+12 1.230835344E+00 1.200746206E+00 3.008913800E-02 1.230769428E+00 1.200693001E+00 3.007642700E-02
1.000000E+13 1.232996970E+00 1.205314329E+00 2.768264100E-02 1.232950838E+00 1.205225327E+00 2.772551100E-02
