Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.006426461E+00 1.100002665E+00 -9.357620400E-02 1.005913954E+00 1.091715682E+00 -8.580172800E-02
1.468000E+10 1.006424691E+00 1.100140720E+00 -9.371602900E-02 1.006026875E+00 1.092372777E+00 -8.634590200E-02
2.154000E+10 1.006421727E+00 1.100337968E+00 -9.391624100E-02 1.006184310E+00 1.093101368E+00 -8.691705800E-02
3.162000E+10 1.006467381E+00 1.100622281E+00 -9.415490000E-02 1.006214934E+00 1.095353888E+00 -8.913895400E-02
4.642000E+10 1.006518595E+00 1.100821113E+00 -9.430251800E-02 1.006377660E+00 1.096962256E+00 -9.058459600E-02
6.813000E+10 1.006531125E+00 1.100910397E+00 -9.437927200E-02 1.006422920E+00 1.098799828E+00 -9.237690800E-02
1.000000E+11 1.006571396E+00 1.101044946E+00 -9.447355000E-02 1.006440186E+00 1.100617675E+00 -9.417748900E-02
1.468000E+11 1.006123112E+00 1.101232996E+00 -9.510988400E-02 1.006596036E+00 1.100939938E+00 -9.434390200E-02
2.154000E+11 1.007081188E+00 1.101499096E+00 -9.441790800E-02 1.007042823E+00 1.101297544E+00 -9.425472100E-02
3.162000E+11 1.007728077E+00 1.101869563E+00 -9.414148600E-02 1.007768875E+00 1.101730562E+00 -9.396168700E-02
4.642000E+11 1.006573677E+00 1.102374788E+00 -9.580111100E-02 1.006546248E+00 1.102278571E+00 -9.573232300E-02
6.813000E+11 1.008650927E+00 1.103043094E+00 -9.439216700E-02 1.008779516E+00 1.102976005E+00 -9.419648900E-02
1.000000E+12 1.017128938E+00 1.103897947E+00 -8.676900900E-02 1.017119947E+00 1.103851006E+00 -8.673105900E-02
1.468000E+12 1.042129634E+00 1.104942317E+00 -6.281268300E-02 1.042087473E+00 1.104909144E+00 -6.282167100E-02
2.154000E+12 1.058170046E+00 1.107523918E+00 -4.935387200E-02 1.058122478E+00 1.107463218E+00 -4.934074000E-02
3.162000E+12 1.095679477E+00 1.110332185E+00 -1.465270800E-02 1.072808152E+00 1.110248088E+00 -3.743993600E-02
4.642000E+12 1.103010631E+00 1.112638781E+00 -9.628150000E-03 1.103001365E+00 1.112558104E+00 -9.556739000E-03
6.813000E+12 1.102571399E+00 1.114282830E+00 -1.171143100E-02 1.102564491E+00 1.114216142E+00 -1.165165100E-02
1.000000E+13 1.105008800E+00 1.115881164E+00 -1.087236400E-02 1.104976818E+00 1.115821741E+00 -1.084492300E-02
