X Y Yfit
3.7000000E+1 1.2590000E-4 1.2521951E-4
6.0000000E+1 1.2660000E-4 1.2622362E-4
7.8000000E+1 1.2700000E-4 1.2700000E-4
9.7000000E+1 1.2810000E-4 1.2781030E-4
1.1600000E+2 1.2900000E-4 1.2861095E-4
1.3600000E+2 1.3000000E-4 1.2944310E-4
1.5400000E+2 1.3080000E-4 1.3018256E-4
1.7300000E+2 1.3150000E-4 1.3095318E-4
1.9200000E+2 1.3180000E-4 1.3171346E-4
2.1100000E+2 1.3260000E-4 1.3246326E-4
2.3000000E+2 1.3350000E-4 1.3320245E-4
2.5000000E+2 1.3430000E-4 1.3396893E-4
2.6800000E+2 1.3500000E-4 1.3464847E-4
2.8800000E+2 1.3540000E-4 1.3539197E-4
3.0700000E+2 1.3590000E-4 1.3608695E-4
3.2600000E+2 1.3650000E-4 1.3677078E-4
3.4500000E+2 1.3740000E-4 1.3744340E-4
3.6400000E+2 1.3820000E-4 1.3810474E-4
3.8200000E+2 1.3870000E-4 1.3872082E-4
4.0200000E+2 1.3900000E-4 1.3939338E-4
4.2000000E+2 1.3960000E-4 1.3998790E-4
4.4000000E+2 1.4040000E-4 1.4063645E-4
4.5900000E+2 1.4120000E-4 1.4124084E-4
4.8000000E+2 1.4180000E-4 1.4189556E-4
4.9700000E+2 1.4200000E-4 1.4241536E-4
5.1600000E+2 1.4250000E-4 1.4298552E-4
5.3500000E+2 1.4320000E-4 1.4354430E-4
5.5400000E+2 1.4380000E-4 1.4409176E-4
5.7200000E+2 1.4460000E-4 1.4460000E-4
5.9100000E+2 1.4490000E-4 1.4512554E-4
6.1100000E+2 1.4510000E-4 1.4566668E-4
6.3300000E+2 1.4590000E-4 1.4624774E-4
6.4900000E+2 1.4650000E-4 1.4666107E-4
6.6700000E+2 1.4700000E-4 1.4711680E-4
6.8700000E+2 1.4740000E-4 1.4761177E-4
7.0600000E+2 1.4760000E-4 1.4807098E-4
7.2400000E+2 1.4810000E-4 1.4849622E-4
7.4400000E+2 1.4860000E-4 1.4895764E-4
7.6300000E+2 1.4930000E-4 1.4938533E-4
7.8200000E+2 1.4980000E-4 1.4980275E-4
8.0100000E+2 1.5000000E-4 1.5021003E-4
8.2000000E+2 1.5030000E-4 1.5060731E-4
8.3800000E+2 1.5090000E-4 1.5097458E-4
8.5700000E+2 1.5130000E-4 1.5135277E-4
8.7700000E+2 1.5190000E-4 1.5174052E-4
8.9800000E+2 1.5200000E-4 1.5213640E-4
9.1500000E+2 1.5210000E-4 1.5244858E-4
9.3300000E+2 1.5260000E-4 1.5277116E-4
9.5200000E+2 1.5290000E-4 1.5310292E-4
9.7200000E+2 1.5360000E-4 1.5344262E-4
9.9000000E+2 1.5400000E-4 1.5374013E-4
1.0100000E+3 1.5410000E-4 1.5406176E-4
1.0280000E+3 1.5430000E-4 1.5434333E-4
1.0500000E+3 1.5460000E-4 1.5467751E-4
1.0660000E+3 1.5500000E-4 1.5491381E-4
1.0850000E+3 1.5550000E-4 1.5518719E-4
1.1040000E+3 1.5560000E-4 1.5545288E-4
1.1230000E+3 1.5560000E-4 1.5571104E-4
1.1420000E+3 1.5590000E-4 1.5596184E-4
1.1620000E+3 1.5620000E-4 1.5621806E-4
1.1800000E+3 1.5660000E-4 1.5644199E-4
1.2000000E+3 1.5710000E-4 1.5668357E-4
1.2190000E+3 1.5710000E-4 1.5690618E-4
1.2380000E+3 1.5730000E-4 1.5712223E-4
1.2570000E+3 1.5750000E-4 1.5733189E-4
1.2750000E+3 1.5790000E-4 1.5752475E-4
1.2940000E+3 1.5820000E-4 1.5772239E-4
1.3130000E+3 1.5840000E-4 1.5791409E-4
1.3320000E+3 1.5840000E-4 1.5809999E-4
1.3510000E+3 1.5830000E-4 1.5828025E-4
1.3700000E+3 1.5870000E-4 1.5845500E-4
1.3900000E+3 1.5910000E-4 1.5863317E-4
1.4080000E+3 1.5920000E-4 1.5878857E-4
1.4280000E+3 1.5930000E-4 1.5895591E-4
1.4470000E+3 1.5930000E-4 1.5910981E-4
1.4650000E+3 1.5950000E-4 1.5925118E-4
1.4840000E+3 1.5970000E-4 1.5939586E-4
1.5030000E+3 1.6000000E-4 1.5953599E-4
1.5230000E+3 1.6020000E-4 1.5967873E-4
1.5420000E+3 1.6000000E-4 1.5980992E-4
1.5610000E+3 1.6000000E-4 1.5993695E-4
1.5800000E+3 1.6040000E-4 1.6005993E-4
1.5990000E+3 1.6070000E-4 1.6017898E-4
1.6170000E+3 1.6090000E-4 1.6028824E-4
1.6370000E+3 1.6080000E-4 1.6040573E-4
1.6560000E+3 1.6070000E-4 1.6051366E-4
1.6740000E+3 1.6060000E-4 1.6061269E-4
1.6940000E+3 1.6100000E-4 1.6071915E-4
1.7130000E+3 1.6130000E-4 1.6081691E-4
1.7320000E+3 1.6140000E-4 1.6091149E-4
1.7540000E+3 1.6110000E-4 1.6101715E-4
1.7690000E+3 1.6120000E-4 1.6108689E-4
1.7880000E+3 1.6140000E-4 1.6117262E-4
