fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T31 11:51:08 295 39.3 1.000E+000 7.600E-001 1.127E-006 1.540E+004 2.631E+000 1.442E-008 3.141E-004 
0T32 11:55:46 295 39.3 1.000E+000 7.600E-001 1.134E-006 1.540E+004 2.630E+000 1.446E-008 2.977E-004 
0T33 11:59:32 295 39.3 1.000E+000 7.600E-001 1.121E-006 1.540E+004 2.627E+000 1.453E-008 3.132E-004 
0T34 12:02:18 295 39.3 1.000E+000 7.600E-001 1.126E-006 1.540E+004 2.627E+000 1.447E-008 2.481E-004 
0T35 12:05:04 295 39.3 1.000E+000 7.600E-001 1.122E-006 1.540E+004 2.628E+000 1.444E-008 2.695E-004 
0T36 12:07:42 295.1 39.29 1.000E+000 7.600E-001 1.144E-006 1.540E+004 2.627E+000 1.459E-008 2.711E-004 
0T37 12:12:44 295 39.3 1.000E+000 7.600E-001 1.143E-006 1.540E+004 2.627E+000 1.457E-008 3.183E-004 
0T38 12:19:46 295 39.3 1.000E+000 7.600E-001 1.146E-006 1.540E+004 2.625E+000 1.463E-008 3.170E-004 
0T39 12:24:10 295.1 39.29 1.000E+000 7.600E-001 1.130E-006 1.540E+004 2.626E+000 1.466E-008 3.503E-004 
0T40 12:32:00 295 39.3 1.000E+000 7.600E-001 1.130E-006 1.540E+004 2.627E+000 1.455E-008 2.506E-004 
0T41 12:42:24 295 39.3 1.000E+000 7.600E-001 1.142E-006 1.540E+004 2.624E+000 1.466E-008 3.018E-004 
0T42 12:51:14 295 39.3 1.000E+000 7.600E-001 1.116E-006 1.540E+004 2.628E+000 1.453E-008 2.810E-004 
