N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.778E+16 340 2.800E-4 2.869416E-1 2.017280E+1 3.796450E-1 7.407220E+1
1.468000E+10 1.778E+16 340 2.800E-4 2.858477E-1 2.006470E+1 3.791470E-1 7.405460E+1
2.154000E+10 1.778E+16 340 2.800E-4 2.842787E-1 1.991050E+1 3.784420E-1 7.402870E+1
3.162000E+10 1.778E+16 340 2.800E-4 2.820512E-1 1.969290E+1 3.774580E-1 7.399030E+1
4.642000E+10 1.778E+16 340 2.800E-4 2.789336E-1 1.937870E+1 3.761110E-1 7.388700E+1
6.813000E+10 1.778E+16 340 2.800E-4 2.746552E-1 1.896950E+1 3.743140E-1 7.380630E+1
1.000000E+11 1.778E+16 340 2.800E-4 2.689358E-1 1.843250E+1 3.719880E-1 7.370020E+1
1.468000E+11 1.778E+16 340 2.800E-4 2.615438E-1 1.775250E+1 3.690310E-1 7.357210E+1
2.154000E+11 1.778E+16 340 2.800E-4 2.523742E-1 1.691520E+1 3.653980E-1 7.337120E+1
3.162000E+11 1.778E+16 340 2.800E-4 2.415170E-1 1.596040E+1 3.612610E-1 7.317040E+1
4.642000E+11 1.778E+16 340 2.800E-4 2.292626E-1 1.491080E+1 3.565390E-1 7.296630E+1
6.813000E+11 1.778E+16 340 2.800E-4 2.160168E-1 1.379160E+1 3.514690E-1 7.266100E+1
1.000000E+12 1.778E+16 340 2.800E-4 2.021639E-1 1.266020E+1 3.459560E-1 7.240670E+1
1.468000E+12 1.778E+16 340 2.800E-4 1.879624E-1 1.151570E+1 3.401720E-1 7.204140E+1
2.154000E+12 1.778E+16 340 2.800E-4 1.735498E-1 1.039090E+1 3.338710E-1 7.173160E+1
3.162000E+12 1.778E+16 340 2.800E-4 1.590189E-1 9.275400E+0 3.271880E-1 7.131000E+1
4.642000E+12 1.778E+16 340 2.800E-4 1.444975E-1 8.190500E+0 3.200930E-1 7.083260E+1
6.813000E+12 1.778E+16 340 2.800E-4 1.301725E-1 7.157000E+0 3.124350E-1 7.039020E+1
1.000000E+13 1.778E+16 340 2.800E-4 1.162650E-1 6.176400E+0 3.043380E-1 6.982130E+1
1.468000E+13 1.778E+16 340 2.800E-4 1.029898E-1 5.269100E+0 2.958130E-1 6.918100E+1
2.154000E+13 1.778E+16 340 2.800E-4 9.052847E-2 4.445000E+0 2.868640E-1 6.846540E+1
3.162000E+13 1.778E+16 340 2.800E-4 7.901438E-2 3.709000E+0 2.774940E-1 6.766460E+1
4.642000E+13 1.778E+16 340 2.800E-4 6.853006E-2 3.064800E+0 2.676970E-1 6.682480E+1
6.813000E+13 1.778E+16 340 2.800E-4 5.910976E-2 2.503300E+0 2.574580E-1 6.579780E+1
1.000000E+14 1.778E+16 340 2.800E-4 5.074626E-2 2.023100E+0 2.467470E-1 6.462730E+1
