T d154 d184 d214 d244
d 150 180 210 240
290 1.608796000E-03 2.941822000E-03 3.932168000E-03 4.518752000E-03
295 -7.207120000E-03 -6.293966000E-03 -5.395833000E-03 -5.622227000E-03
300 -2.702352900E-02 -2.665862700E-02 -2.576286700E-02 -2.554357000E-02
305 -6.671104200E-02 -6.717558800E-02 -6.592142400E-02 -6.462205200E-02
310 -1.371394370E-01 -1.384246660E-01 -1.361390930E-01 -1.327652240E-01
315 -1.524928490E-01 -1.485421580E-01 -1.452068630E-01 -1.422918880E-01
320 -1.048571780E-01 -9.676612300E-02 -9.040657700E-02 -8.570138900E-02
325 -1.010982600E-02 4.115803000E-03 5.907021000E-03 5.416316000E-03
330 1.363516300E-02 1.268998900E-02 1.160510400E-02 1.052206100E-02
335 2.289671900E-02 2.119671100E-02 1.936324600E-02 1.755045700E-02
340 3.457152100E-02 3.213602600E-02 2.953680700E-02 2.693760100E-02
