N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.191533174E+00 1.191775402E+00 1.191266342E+00 1.187815452E+00 1.176866402E+00 1.147709916E+00 1.081665701E+00 1.012370728E+00 1.013678713E+00 1.017098070E+00 1.023357414E+00
1.600000000E+01 1.209504789E+00 1.212005100E+00 1.214501977E+00 1.216426698E+00 1.218575886E+00 1.220298798E+00 1.220787666E+00 1.221124201E+00 1.220282064E+00 1.217490976E+00 1.213173414E+00
1.700000000E+01 1.230775556E+00 1.232844751E+00 1.234444861E+00 1.234913508E+00 1.234970820E+00 1.233944767E+00 1.230771699E+00 1.227026223E+00 1.221635929E+00 1.213734072E+00 1.205155349E+00
1.549996187E+01 1.197832690E+00 1.199783756E+00 1.201818596E+00 1.203898541E+00 1.205657604E+00 1.206216833E+00 1.205153702E+00 1.199754286E+00 1.184756574E+00 1.151019997E+00 1.083440837E+00
1.649996187E+01 1.210102555E+00 1.213121843E+00 1.215476201E+00 1.217958505E+00 1.219836542E+00 1.220364415E+00 1.220663981E+00 1.220044147E+00 1.217519180E+00 1.214797876E+00 1.211016420E+00
1.674996808E+01 1.216662129E+00 1.219289922E+00 1.220968840E+00 1.222867342E+00 1.223902532E+00 1.223376685E+00 1.222550107E+00 1.220558456E+00 1.216431673E+00 1.211969770E+00 1.206354023E+00
1.624993176E+01 1.210038364E+00 1.212818132E+00 1.215602662E+00 1.217741143E+00 1.219988968E+00 1.221550903E+00 1.221940846E+00 1.221942204E+00 1.221180365E+00 1.218487156E+00 1.215471861E+00
1.574996808E+01 1.204387753E+00 1.206221803E+00 1.208494800E+00 1.210729679E+00 1.212750758E+00 1.214070029E+00 1.215027245E+00 1.214737623E+00 1.211783276E+00 1.205023604E+00 1.189220476E+00
1.524993176E+01 1.194870810E+00 1.196086599E+00 1.197670953E+00 1.198697241E+00 1.198246625E+00 1.193793868E+00 1.180621649E+00 1.147527346E+00 1.077778209E+00 1.009245761E+00 1.010272239E+00
