T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.197361947E+00 1.200824098E+00 1.203616665E+00 1.209856758E+00 1.214144584E+00 1.214174599E+00 1.213889186E+00 1.219555213E+00 1.232886566E+00
295 1.197256741E+00 1.201492522E+00 1.205122146E+00 1.211102989E+00 1.216435448E+00 1.216983285E+00 1.217074898E+00 1.222598983E+00 1.235423254E+00
300 1.196800850E+00 1.202804935E+00 1.206645389E+00 1.213253632E+00 1.218945613E+00 1.220044189E+00 1.219900441E+00 1.225159894E+00 1.237649077E+00
305 1.194288035E+00 1.203982086E+00 1.208787146E+00 1.215603164E+00 1.221243323E+00 1.222755060E+00 1.223078165E+00 1.227726690E+00 1.238640329E+00
310 1.186267836E+00 1.204186317E+00 1.210832730E+00 1.218004106E+00 1.223966497E+00 1.225697529E+00 1.225901014E+00 1.229675705E+00 1.239379006E+00
315 1.164166206E+00 1.201212861E+00 1.212096026E+00 1.219882209E+00 1.226292617E+00 1.228297611E+00 1.227516292E+00 1.230191414E+00 1.239241476E+00
320 1.112342794E+00 1.191788159E+00 1.212245174E+00 1.221683262E+00 1.227859493E+00 1.229772208E+00 1.229032607E+00 1.230464010E+00 1.237077038E+00
325 1.015235913E+00 1.166648265E+00 1.209105461E+00 1.222530345E+00 1.229462704E+00 1.231071832E+00 1.229776419E+00 1.229945963E+00 1.235000736E+00
330 1.015982069E+00 1.111050158E+00 1.198451840E+00 1.221398067E+00 1.230116636E+00 1.231642218E+00 1.228741594E+00 1.227446147E+00 1.230969393E+00
335 1.018940233E+00 1.011262959E+00 1.172614050E+00 1.217209740E+00 1.229056403E+00 1.230575086E+00 1.227580928E+00 1.224604570E+00 1.224589615E+00
340 1.024822301E+00 1.011911959E+00 1.118096036E+00 1.209106093E+00 1.226707619E+00 1.229184337E+00 1.225398635E+00 1.220655297E+00 1.218026196E+00
