T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.303410047E+00 1.240974681E+00 6.243536600E-02 1.300675259E+00 1.240419816E+00 6.025544300E-02 2.734788000E-03 5.548650000E-04
295 1.302644638E+00 1.242494882E+00 6.014975600E-02 1.300180721E+00 1.241981273E+00 5.819944800E-02 2.463917000E-03 5.136090000E-04
300 1.302937121E+00 1.244246915E+00 5.869020600E-02 1.300737891E+00 1.243773924E+00 5.696396700E-02 2.199230000E-03 4.729910000E-04
305 1.304254488E+00 1.246952949E+00 5.730153900E-02 1.302296777E+00 1.246496420E+00 5.580035700E-02 1.957711000E-03 4.565290000E-04
310 1.306417912E+00 1.249920919E+00 5.649699300E-02 1.304664008E+00 1.249462385E+00 5.520162300E-02 1.753904000E-03 4.585340000E-04
315 1.309327426E+00 1.252628744E+00 5.669868200E-02 1.307727649E+00 1.252154030E+00 5.557361900E-02 1.599777000E-03 4.747140000E-04
320 1.312789375E+00 1.255660366E+00 5.712900900E-02 1.311287286E+00 1.255137919E+00 5.614936700E-02 1.502089000E-03 5.224470000E-04
325 1.316452750E+00 1.258282696E+00 5.817005400E-02 1.314985193E+00 1.257688500E+00 5.729669300E-02 1.467557000E-03 5.941960000E-04
330 1.320258314E+00 1.260040051E+00 6.021826300E-02 1.318761373E+00 1.259357995E+00 5.940337800E-02 1.496941000E-03 6.820560000E-04
335 1.323495366E+00 1.261320212E+00 6.217515400E-02 1.321907739E+00 1.260517442E+00 6.139029700E-02 1.587627000E-03 8.027700000E-04
340 1.325913700E+00 1.261655743E+00 6.425795700E-02 1.324175688E+00 1.260706494E+00 6.346919400E-02 1.738012000E-03 9.492490000E-04
