f G/w
1.0000000E+6 3.0183123E-5
8.9779585E+5 3.0951148E-5
8.0603739E+5 3.1701927E-5
7.2365703E+5 3.2438198E-5
6.4969628E+5 3.3157660E-5
5.8329463E+5 3.3912297E-5
5.2367949E+5 3.4719644E-5
4.7015728E+5 3.5549825E-5
4.2210526E+5 3.6316718E-5
3.7896435E+5 3.7233949E-5
3.4023262E+5 3.8206883E-5
3.0545943E+5 3.9184858E-5
2.7424021E+5 4.0284489E-5
2.4621173E+5 4.1432594E-5
2.2104787E+5 4.2676348E-5
1.9845586E+5 4.4022965E-5
1.7817285E+5 4.5503001E-5
1.5996284E+5 4.7061839E-5
1.4361398E+5 4.8803203E-5
1.2893603E+5 5.0650372E-5
1.1575824E+5 5.2706163E-5
1.0392726E+5 5.5035686E-5
9.3305466E+4 5.7425421E-5
8.3769261E+4 6.0214608E-5
7.5207695E+4 6.3181527E-5
6.7521156E+4 6.6507001E-5
6.0620214E+4 7.0090877E-5
5.4424577E+4 7.4111511E-5
4.8862159E+4 7.8644513E-5
4.3868244E+4 8.3530217E-5
3.9384728E+4 8.8835944E-5
3.5359445E+4 9.4720744E-5
3.1745563E+4 1.0133992E-4
2.8501035E+4 1.0838712E-4
2.5588111E+4 1.1623404E-4
2.2972900E+4 1.2470577E-4
2.0624974E+4 1.3391207E-4
1.8517016E+4 1.4385241E-4
1.6624501E+4 1.5473188E-4
1.4925408E+4 1.6629992E-4
1.3399969E+4 1.7871494E-4
1.2030437E+4 1.9190612E-4
1.0800876E+4 2.0580135E-4
9.6969820E+3 2.2017605E-4
8.7059100E+3 2.3509290E-4
7.8161300E+3 2.5014539E-4
7.0172890E+3 2.6547869E-4
6.3000930E+3 2.8086421E-4
5.6561970E+3 2.9595979E-4
5.0781110E+3 3.1115893E-4
4.5591070E+3 3.2581954E-4
4.0931470E+3 3.4051490E-4
3.6748100E+3 3.5455420E-4
3.2992300E+3 3.6867573E-4
2.9620350E+3 3.8241956E-4
2.6593020E+3 3.9611304E-4
2.3875110E+3 4.0982629E-4
2.1434970E+3 4.2407979E-4
1.9244230E+3 4.3884224E-4
1.7277390E+3 4.5428421E-4
1.5511570E+3 4.7127191E-4
1.3926220E+3 4.8918739E-4
1.2502900E+3 5.0893056E-4
1.1225050E+3 5.2932218E-4
1.0077810E+3 5.5331296E-4
9.0478100E+2 5.7711715E-4
8.1230900E+2 6.0515240E-4
7.2928800E+2 6.3564812E-4
6.5475100E+2 6.6743171E-4
5.8783300E+2 7.0449868E-4
5.2775400E+2 7.4524433E-4
4.7381500E+2 7.8752302E-4
4.2539000E+2 8.3905375E-4
3.8191300E+2 8.9126219E-4
3.4288000E+2 9.4476306E-4
3.0783600E+2 1.0097474E-3
2.7637400E+2 1.0844206E-3
2.4812700E+2 1.1591214E-3
2.2276800E+2 1.2404581E-3
2.0000000E+2 1.3317042E-3
