d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.227085631E+00 1.205212545E+00 2.187308600E-02 1.224580953E+00 1.201742655E+00 2.283829800E-02 2.504678000E-03 3.469890000E-03
150 295 1.227311148E+00 1.063002391E+00 1.643087570E-01 1.225050809E+00 1.057841983E+00 1.672088260E-01 2.260339000E-03 5.160408000E-03
150 300 1.226597343E+00 1.208051482E+00 1.854586100E-02 1.224486592E+00 1.205000809E+00 1.948578300E-02 2.110751000E-03 3.050673000E-03
150 305 1.223443649E+00 1.074739500E+00 1.487041490E-01 1.221412221E+00 1.069143219E+00 1.522690020E-01 2.031428000E-03 5.596281000E-03
150 310 1.214782441E+00 1.212247754E+00 2.534687000E-03 1.212819840E+00 1.209162059E+00 3.657781000E-03 1.962601000E-03 3.085695000E-03
150 315 1.195480457E+00 1.077025827E+00 1.184546300E-01 1.193696426E+00 1.071896313E+00 1.218001130E-01 1.784031000E-03 5.129514000E-03
150 320 1.157238883E+00 1.213793705E+00 -5.655482200E-02 1.155972069E+00 1.210324106E+00 -5.435203700E-02 1.266814000E-03 3.469599000E-03
150 325 1.089347340E+00 1.040596076E+00 4.875126400E-02 1.089250341E+00 1.038628049E+00 5.062229200E-02 9.699900000E-05 1.968027000E-03
150 330 1.011764372E+00 1.199944463E+00 -1.881800910E-01 1.010572379E+00 1.196128556E+00 -1.855561770E-01 1.191993000E-03 3.815907000E-03
150 335 1.012122598E+00 1.004308173E+00 7.814425000E-03 1.010875853E+00 1.003765593E+00 7.110260000E-03 1.246745000E-03 5.425800000E-04
150 340 1.013712981E+00 1.117740751E+00 -1.040277700E-01 1.012249267E+00 1.115937413E+00 -1.036881460E-01 1.463714000E-03 1.803338000E-03
180 290 1.222898241E+00 1.201855614E+00 2.104262700E-02 1.220844430E+00 1.199034698E+00 2.180973200E-02 2.053811000E-03 2.820916000E-03
180 295 1.223206553E+00 1.056872573E+00 1.663339800E-01 1.221312291E+00 1.052518894E+00 1.687933970E-01 1.894262000E-03 4.353679000E-03
180 300 1.222247448E+00 1.205211745E+00 1.703570300E-02 1.220429297E+00 1.202650736E+00 1.777856100E-02 1.818151000E-03 2.561009000E-03
180 305 1.218092824E+00 1.067740927E+00 1.503518970E-01 1.216297708E+00 1.062970810E+00 1.533268980E-01 1.795116000E-03 4.770117000E-03
180 310 1.207587520E+00 1.209220396E+00 -1.632876000E-03 1.205824656E+00 1.206496585E+00 -6.719290000E-04 1.762864000E-03 2.723811000E-03
180 315 1.184862311E+00 1.068296416E+00 1.165658950E-01 1.183267503E+00 1.064018150E+00 1.192493530E-01 1.594808000E-03 4.278266000E-03
180 320 1.140880949E+00 1.209773081E+00 -6.889213200E-02 1.139826286E+00 1.206570767E+00 -6.674448100E-02 1.054663000E-03 3.202314000E-03
180 325 1.064882666E+00 1.026670103E+00 3.821256300E-02 1.065035476E+00 1.025628006E+00 3.940747000E-02 -1.528100000E-04 1.042097000E-03
180 330 1.010495465E+00 1.192319359E+00 -1.818238940E-01 1.009577895E+00 1.188792645E+00 -1.792147500E-01 9.175700000E-04 3.526714000E-03
180 335 1.011079080E+00 1.003951826E+00 7.127254000E-03 1.010092481E+00 1.003526537E+00 6.565944000E-03 9.865990000E-04 4.252890000E-04
180 340 1.012829401E+00 1.098278332E+00 -8.544893100E-02 1.011638994E+00 1.097040380E+00 -8.540138600E-02 1.190407000E-03 1.237952000E-03
210 290 1.220724844E+00 1.198774487E+00 2.195035700E-02 1.218969934E+00 1.196399652E+00 2.257028200E-02 1.754910000E-03 2.374835000E-03
210 295 1.221082181E+00 1.052894649E+00 1.681875320E-01 1.219427596E+00 1.049096099E+00 1.703314970E-01 1.654585000E-03 3.798550000E-03
210 300 1.219920119E+00 1.202704087E+00 1.721603200E-02 1.218291858E+00 1.200465080E+00 1.782677800E-02 1.628261000E-03 2.239007000E-03
210 305 1.214948565E+00 1.063005831E+00 1.519427340E-01 1.213305645E+00 1.058821665E+00 1.544839800E-01 1.642920000E-03 4.184166000E-03
210 310 1.202692261E+00 1.206667539E+00 -3.975278000E-03 1.201060870E+00 1.204178817E+00 -3.117947000E-03 1.631391000E-03 2.488722000E-03
210 315 1.176654867E+00 1.062031190E+00 1.146236770E-01 1.175195645E+00 1.058367028E+00 1.168286170E-01 1.459222000E-03 3.664162000E-03
210 320 1.127559910E+00 1.206310058E+00 -7.875014800E-02 1.126673630E+00 1.203293304E+00 -7.661967400E-02 8.862800000E-04 3.016754000E-03
210 325 1.044684037E+00 1.016121803E+00 2.856223400E-02 1.045038676E+00 1.015736643E+00 2.930203300E-02 -3.546390000E-04 3.851600000E-04
210 330 1.009602850E+00 1.185526477E+00 -1.759236270E-01 1.008862117E+00 1.182230557E+00 -1.733684400E-01 7.407330000E-04 3.295920000E-03
210 335 1.010329833E+00 1.003700283E+00 6.629550000E-03 1.009514500E+00 1.003351448E+00 6.163052000E-03 8.153330000E-04 3.488350000E-04
210 340 1.012186301E+00 1.081045274E+00 -6.885897300E-02 1.011181241E+00 1.080284570E+00 -6.910332900E-02 1.005060000E-03 7.607040000E-04
240 290 1.218615866E+00 1.196544258E+00 2.207160800E-02 1.217069309E+00 1.194479622E+00 2.258968700E-02 1.546557000E-03 2.064636000E-03
240 295 1.218743996E+00 1.198621255E+00 2.012274100E-02 1.217254441E+00 1.196609881E+00 2.064456000E-02 1.489555000E-03 2.011374000E-03
240 300 1.217049221E+00 1.200302493E+00 1.674672800E-02 1.215552061E+00 1.198287133E+00 1.726492800E-02 1.497160000E-03 2.015360000E-03
240 305 1.211242759E+00 1.202516904E+00 8.725855000E-03 1.209707238E+00 1.200401350E+00 9.305888000E-03 1.535521000E-03 2.115554000E-03
240 310 1.197450115E+00 1.204098788E+00 -6.648673000E-03 1.195917620E+00 1.201773923E+00 -5.856303000E-03 1.532495000E-03 2.324865000E-03
240 315 1.168662327E+00 1.202951453E+00 -3.428912600E-02 1.167315912E+00 1.200439386E+00 -3.312347400E-02 1.346415000E-03 2.512067000E-03
240 320 1.114893746E+00 1.202772388E+00 -8.787864200E-02 1.114155956E+00 1.199894146E+00 -8.573819000E-02 7.377900000E-04 2.878242000E-03
240 325 1.026254952E+00 1.181919329E+00 -1.556643770E-01 1.026788140E+00 1.179173181E+00 -1.523850410E-01 -5.331880000E-04 2.746148000E-03
240 330 1.008916646E+00 1.178915069E+00 -1.699984230E-01 1.008298586E+00 1.175814769E+00 -1.675161830E-01 6.180600000E-04 3.100300000E-03
240 335 1.009748695E+00 1.065452315E+00 -5.570362000E-02 1.009055410E+00 1.065077913E+00 -5.602250300E-02 6.932850000E-04 3.744020000E-04
240 340 1.011678800E+00 1.065250597E+00 -5.357179700E-02 1.010807803E+00 1.064906344E+00 -5.409854100E-02 8.709970000E-04 3.442530000E-04
