d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.279588770E+00 1.216171189E+00 6.341758100E-02 1.257639350E+00 1.210276084E+00 4.736326600E-02 2.194942000E-02 5.895105000E-03
150 295 1.280004224E+00 1.046655273E+00 2.333489510E-01 1.260344101E+00 1.037856184E+00 2.224879170E-01 1.966012300E-02 8.799089000E-03
150 300 1.281452502E+00 1.222490901E+00 5.896160100E-02 1.263523665E+00 1.215950655E+00 4.757301000E-02 1.792883700E-02 6.540246000E-03
150 305 1.283771124E+00 1.060944248E+00 2.228268760E-01 1.266916675E+00 1.049557235E+00 2.173594400E-01 1.685444900E-02 1.138701300E-02
150 310 1.285598265E+00 1.229401378E+00 5.619688700E-02 1.269110832E+00 1.220823284E+00 4.828754800E-02 1.648743300E-02 8.578094000E-03
150 315 1.288693032E+00 1.076343782E+00 2.123492500E-01 1.271819909E+00 1.062243865E+00 2.095760440E-01 1.687312300E-02 1.409991700E-02
150 320 1.291818004E+00 1.233984379E+00 5.783362500E-02 1.273790427E+00 1.222072620E+00 5.171780700E-02 1.802757700E-02 1.191175900E-02
150 325 1.294482323E+00 1.094759673E+00 1.997226500E-01 1.274573518E+00 1.077273905E+00 1.972996130E-01 1.990880500E-02 1.748576800E-02
150 330 1.296359198E+00 1.235833921E+00 6.052527700E-02 1.273884804E+00 1.219207271E+00 5.467753300E-02 2.247439400E-02 1.662665000E-02
150 335 1.296728190E+00 1.111832310E+00 1.848958800E-01 1.271129218E+00 1.091331127E+00 1.797980910E-01 2.559897200E-02 2.050118300E-02
150 340 1.294561023E+00 1.235415620E+00 5.914540300E-02 1.265532502E+00 1.212772469E+00 5.276003300E-02 2.902852100E-02 2.264315100E-02
180 290 1.275169225E+00 1.213531299E+00 6.163792600E-02 1.255745167E+00 1.208227585E+00 4.751758200E-02 1.942405800E-02 5.303714000E-03
180 295 1.275856346E+00 1.042249408E+00 2.336069380E-01 1.258374434E+00 1.034617645E+00 2.237567890E-01 1.748191200E-02 7.631763000E-03
180 300 1.277514296E+00 1.219445862E+00 5.806843400E-02 1.261404966E+00 1.213261631E+00 4.814333500E-02 1.610933000E-02 6.184231000E-03
180 305 1.279881952E+00 1.055485120E+00 2.243968320E-01 1.264495113E+00 1.045466592E+00 2.190285210E-01 1.538683900E-02 1.001852800E-02
180 310 1.282808627E+00 1.225364289E+00 5.744433800E-02 1.267429816E+00 1.216979050E+00 5.045076600E-02 1.537881100E-02 8.385239000E-03
180 315 1.285926525E+00 1.070567499E+00 2.153590260E-01 1.269814718E+00 1.057887777E+00 2.119269410E-01 1.611180700E-02 1.267972200E-02
180 320 1.289179679E+00 1.229057173E+00 6.012250600E-02 1.271583956E+00 1.217222445E+00 5.436151100E-02 1.759572300E-02 1.183472800E-02
180 325 1.291592878E+00 1.088179609E+00 2.034132690E-01 1.271816529E+00 1.072211825E+00 1.996047040E-01 1.977634900E-02 1.596778400E-02
180 330 1.292905851E+00 1.229301222E+00 6.360462900E-02 1.270313686E+00 1.212771282E+00 5.754240400E-02 2.259216500E-02 1.652994000E-02
180 335 1.292406507E+00 1.104444600E+00 1.879619070E-01 1.266533700E+00 1.085522628E+00 1.810110720E-01 2.587280700E-02 1.892197200E-02
180 340 1.288999491E+00 1.227016857E+00 6.198263400E-02 1.259700550E+00 1.204750898E+00 5.494965200E-02 2.929894100E-02 2.226595900E-02
210 290 1.271952844E+00 1.211240805E+00 6.071203900E-02 1.254411318E+00 1.206319747E+00 4.809157100E-02 1.754152600E-02 4.921058000E-03
210 295 1.273035873E+00 1.039034976E+00 2.340008970E-01 1.257153569E+00 1.032236533E+00 2.249170360E-01 1.588230400E-02 6.798443000E-03
210 300 1.275029248E+00 1.217041655E+00 5.798759300E-02 1.260218181E+00 1.211064353E+00 4.915382800E-02 1.481106700E-02 5.977302000E-03
210 305 1.277474062E+00 1.051354803E+00 2.261192590E-01 1.263074847E+00 1.042350082E+00 2.207247650E-01 1.439921500E-02 9.004721000E-03
210 310 1.280368340E+00 1.222363403E+00 5.800493700E-02 1.265671649E+00 1.214043526E+00 5.162812300E-02 1.469669100E-02 8.319877000E-03
210 315 1.283357516E+00 1.065596407E+00 2.177611090E-01 1.267642820E+00 1.054066547E+00 2.135762730E-01 1.571469600E-02 1.152986000E-02
210 320 1.286086568E+00 1.224550000E+00 6.153656800E-02 1.268651553E+00 1.212723429E+00 5.592812400E-02 1.743501500E-02 1.182657100E-02
210 325 1.288092821E+00 1.082282504E+00 2.058103170E-01 1.268267177E+00 1.067603019E+00 2.006641580E-01 1.982564400E-02 1.467948500E-02
210 330 1.288940480E+00 1.223314389E+00 6.562609100E-02 1.266153972E+00 1.206885652E+00 5.926832000E-02 2.278650800E-02 1.642873700E-02
210 335 1.287602585E+00 1.097783105E+00 1.898194800E-01 1.261467900E+00 1.080272156E+00 1.811957440E-01 2.613468500E-02 1.751094900E-02
210 340 1.283021302E+00 1.219372278E+00 6.364902400E-02 1.253498460E+00 1.197486277E+00 5.601218300E-02 2.952284200E-02 2.188600100E-02
240 290 1.269141499E+00 1.209519259E+00 5.962224000E-02 1.253020967E+00 1.204854164E+00 4.816680300E-02 1.612053200E-02 4.665095000E-03
240 295 1.270511018E+00 1.213181926E+00 5.732909200E-02 1.255823904E+00 1.207976450E+00 4.784745400E-02 1.468711400E-02 5.205476000E-03
240 300 1.272678347E+00 1.214968183E+00 5.771016400E-02 1.258811228E+00 1.209114377E+00 4.969685100E-02 1.386711900E-02 5.853806000E-03
