N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.733795100E-02 1.761125500E-02 1.766039200E-02 1.755711300E-02
1.600000000E+01 7.862989000E-03 5.335341000E-03 1.589588000E-03 6.184430000E-04
1.700000000E+01 7.878179800E-02 7.970060900E-02 7.952837400E-02 7.978299800E-02
1.549996187E+01 -1.879053910E-01 -1.819370800E-01 -1.765520900E-01 -1.712628450E-01
1.649996187E+01 5.687932100E-02 5.939989900E-02 6.070007700E-02 6.147401200E-02
1.674996808E+01 7.231687200E-02 7.339009100E-02 7.501081600E-02 7.558700200E-02
1.624993176E+01 3.692609500E-02 3.753512200E-02 3.772734800E-02 3.748496400E-02
1.574996808E+01 -5.485833900E-02 -6.471855100E-02 -7.296727600E-02 -7.897040600E-02
1.524993176E+01 -9.592651800E-02 -8.011757400E-02 -6.553672900E-02 -5.233169200E-02
