Ew Nt
4.4468326E-1 1.3562990E+16
4.4197769E-1 1.1670298E+16
4.3927210E-1 1.0076317E+16
4.3656650E-1 8.7202185E+15
4.3386091E-1 7.5607355E+15
4.3115532E-1 6.5713935E+15
4.2844973E-1 5.7327543E+15
4.2574415E-1 5.0266526E+15
4.2303855E-1 4.4337002E+15
4.2033297E-1 3.9336013E+15
4.1762738E-1 3.5070073E+15
4.1492179E-1 3.1377972E+15
4.1221620E-1 2.8145132E+15
4.0951061E-1 2.5304285E+15
4.0680502E-1 2.2818757E+15
4.0409943E-1 2.0660327E+15
4.0139385E-1 1.8796233E+15
3.9868826E-1 1.7188423E+15
3.9598267E-1 1.5798662E+15
3.9327708E-1 1.4592891E+15
3.9057149E-1 1.3543152E+15
3.8786590E-1 1.2626429E+15
3.8516031E-1 1.1822109E+15
3.8245472E-1 1.1112298E+15
3.7974914E-1 1.0486472E+15
3.7704355E-1 9.9438866E+14
3.7433796E-1 9.4876270E+14
3.7163237E-1 9.1159740E+14
3.6892678E-1 8.8233530E+14
3.6622119E-1 8.6114939E+14
3.6351560E-1 8.4966127E+14
3.6081001E-1 8.5011320E+14
3.5810442E-1 8.6367411E+14
3.5539884E-1 8.8972037E+14
3.5269325E-1 9.2695119E+14
3.4998766E-1 9.7520138E+14
3.4728207E-1 1.0361772E+15
3.4457648E-1 1.1127164E+15
3.4187089E-1 1.2077182E+15
3.3916530E-1 1.3237940E+15
3.3645971E-1 1.4634598E+15
3.3375413E-1 1.6290962E+15
3.3104854E-1 1.8224147E+15
3.2834295E-1 2.0437929E+15
3.2563736E-1 2.2918751E+15
3.2293177E-1 2.5635026E+15
3.2022618E-1 2.8538957E+15
3.1752059E-1 3.1569073E+15
3.1481500E-1 3.4651417E+15
3.1210941E-1 3.7698616E+15
3.0940383E-1 4.0608812E+15
3.0669824E-1 4.3268518E+15
3.0399265E-1 4.5561012E+15
3.0128706E-1 4.7378391E+15
2.9858147E-1 4.8632609E+15
2.9587588E-1 4.9260755E+15
2.9317029E-1 4.9220143E+15
2.9046470E-1 4.8466925E+15
2.8775912E-1 4.6911583E+15
2.8505353E-1 4.4356068E+15
2.8234794E-1 4.0447993E+15
2.7964235E-1 3.4721684E+15
2.7693676E-1 2.6784740E+15
2.7423117E-1 1.6612881E+15
2.7152558E-1 1.0868096E+15
