N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.294303244E+00 1.288584089E+00 1.282403911E+00 1.276514712E+00
1.016672606E+01 1.294408203E+00 1.288753598E+00 1.282656457E+00 1.276869015E+00
1.033324570E+01 1.294561023E+00 1.288999491E+00 1.283021302E+00 1.277378585E+00
1.049996187E+01 1.294782658E+00 1.289354325E+00 1.283544709E+00 1.278104889E+00
1.066670514E+01 1.295102401E+00 1.289862446E+00 1.284287977E+00 1.279126888E+00
1.083333839E+01 1.295560074E+00 1.290582150E+00 1.285328445E+00 1.280539396E+00
1.100000000E+01 1.296208017E+00 1.291586083E+00 1.286756425E+00 1.282444746E+00
1.116672606E+01 1.297111268E+00 1.292957365E+00 1.288664616E+00 1.284933559E+00
1.133324570E+01 1.298344069E+00 1.294778575E+00 1.291127732E+00 1.288055480E+00
1.149996187E+01 1.299980075E+00 1.297111806E+00 1.294173969E+00 1.291787737E+00
1.166670514E+01 1.302074918E+00 1.299973217E+00 1.297759791E+00 1.296020029E+00
1.183333839E+01 1.304644635E+00 1.303313614E+00 1.301765315E+00 1.300572320E+00
1.200000000E+01 1.307650123E+00 1.307020481E+00 1.306020955E+00 1.305242085E+00
1.216672606E+01 1.311000566E+00 1.310946691E+00 1.310353651E+00 1.309855192E+00
1.233324570E+01 1.314578633E+00 1.314951261E+00 1.314627682E+00 1.314297306E+00
1.249996187E+01 1.318273747E+00 1.318930306E+00 1.318764196E+00 1.318520905E+00
1.266670514E+01 1.322005610E+00 1.322829145E+00 1.322741407E+00 1.322535602E+00
1.283333839E+01 1.325732452E+00 1.326639573E+00 1.326582825E+00 1.326389528E+00
1.300000000E+01 1.329448751E+00 1.330388964E+00 1.330339872E+00 1.330149125E+00
