N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.283653598E+00 1.279721679E+00 1.277264942E+00 1.275115606E+00
1.016672606E+01 1.283701333E+00 1.279786829E+00 1.277350040E+00 1.275223277E+00
1.033324570E+01 1.283771125E+00 1.279881951E+00 1.277474062E+00 1.275379837E+00
1.049996187E+01 1.283873057E+00 1.280020580E+00 1.277654295E+00 1.275606610E+00
1.066670514E+01 1.284021636E+00 1.280221990E+00 1.277915119E+00 1.275933193E+00
1.083333839E+01 1.284237551E+00 1.280513326E+00 1.278290242E+00 1.276399763E+00
1.100000000E+01 1.284549946E+00 1.280932063E+00 1.278825120E+00 1.277058913E+00
1.116672606E+01 1.284999090E+00 1.281528582E+00 1.279578803E+00 1.277976309E+00
1.133324570E+01 1.285639160E+00 1.282368022E+00 1.280624128E+00 1.279228543E+00
1.149996187E+01 1.286540283E+00 1.283530172E+00 1.282044560E+00 1.280896868E+00
1.166670514E+01 1.287788322E+00 1.285105427E+00 1.283926273E+00 1.283056232E+00
1.183333839E+01 1.289480337E+00 1.287185140E+00 1.286344917E+00 1.285761163E+00
1.200000000E+01 1.291713548E+00 1.289846027E+00 1.289349391E+00 1.289032497E+00
1.216672606E+01 1.294567428E+00 1.293131514E+00 1.292947847E+00 1.292850875E+00
1.233324570E+01 1.298082373E+00 1.297036928E+00 1.297103277E+00 1.297162117E+00
1.249996187E+01 1.302243436E+00 1.301507476E+00 1.301743926E+00 1.301894351E+00
1.266670514E+01 1.306979736E+00 1.306453687E+00 1.306785215E+00 1.306978093E+00
1.283333839E+01 1.312183996E+00 1.311777671E+00 1.312150673E+00 1.312357360E+00
1.300000000E+01 1.317742946E+00 1.317394577E+00 1.317779954E+00 1.317987880E+00
