T d154 d184 d214 d244
d 150 180 210 240
290 1.293406342E+00 1.293083878E+00 1.293437931E+00 1.293388016E+00
295 1.291856379E+00 1.291433087E+00 1.291769682E+00 1.292372486E+00
300 1.291229887E+00 1.290894173E+00 1.291095816E+00 1.291186399E+00
305 1.291107234E+00 1.291148693E+00 1.290912118E+00 1.291159874E+00
310 1.292448660E+00 1.292519185E+00 1.292258124E+00 1.292351149E+00
315 1.294646100E+00 1.294740530E+00 1.294568656E+00 1.294554342E+00
320 1.297124719E+00 1.297220397E+00 1.297142920E+00 1.297084401E+00
325 1.300467822E+00 1.300612633E+00 1.300663050E+00 1.300323568E+00
330 1.304039258E+00 1.304425609E+00 1.304444197E+00 1.304303608E+00
335 1.307516742E+00 1.307954336E+00 1.307963597E+00 1.307830787E+00
340 1.311362641E+00 1.311753461E+00 1.311774089E+00 1.311647395E+00
