T d154 d184 d214 d244
d 150 180 210 240
290 1.235945154E+00 1.233735487E+00 1.232859114E+00 1.231890274E+00
295 1.238821449E+00 1.236388766E+00 1.235274859E+00 1.234847435E+00
300 1.241591641E+00 1.239013218E+00 1.237459527E+00 1.236386393E+00
305 1.243459469E+00 1.240720499E+00 1.238517087E+00 1.237270567E+00
310 1.245394522E+00 1.242190628E+00 1.239541480E+00 1.237758324E+00
315 1.246689526E+00 1.242846005E+00 1.239762065E+00 1.237458892E+00
320 1.246069333E+00 1.241560895E+00 1.237829364E+00 1.235003033E+00
325 1.245292398E+00 1.240041293E+00 1.235819471E+00 1.232229714E+00
330 1.243428802E+00 1.237388116E+00 1.232381416E+00 1.228394494E+00
335 1.239118089E+00 1.232034517E+00 1.226208537E+00 1.221597842E+00
340 1.235059661E+00 1.226920829E+00 1.220316282E+00 1.215099066E+00
