T d154 d184 d214 d244
d 150 180 210 240
290 1.241254966E+00 1.240051642E+00 1.240029851E+00 1.239716876E+00
295 1.243901509E+00 1.242552981E+00 1.242380022E+00 1.242656607E+00
300 1.246673699E+00 1.245314834E+00 1.244814036E+00 1.244632642E+00
305 1.248925764E+00 1.247604461E+00 1.246644666E+00 1.246462341E+00
310 1.251248329E+00 1.249720940E+00 1.248549147E+00 1.248033207E+00
315 1.253036463E+00 1.251195976E+00 1.249863590E+00 1.249053914E+00
320 1.253317364E+00 1.251149224E+00 1.249519837E+00 1.248480217E+00
325 1.253312142E+00 1.250648871E+00 1.248891751E+00 1.247364384E+00
330 1.252201546E+00 1.249073400E+00 1.246827288E+00 1.245216370E+00
335 1.248952970E+00 1.245181943E+00 1.242407603E+00 1.240478078E+00
340 1.245570735E+00 1.240989300E+00 1.237673348E+00 1.235377818E+00
