T d154 d184 d214 d244
d 150 180 210 240
290 1.264239540E+00 1.263894293E+00 1.264299343E+00 1.264216327E+00
295 1.265039094E+00 1.264592002E+00 1.264914558E+00 1.265468583E+00
300 1.266677934E+00 1.266328850E+00 1.266444675E+00 1.266551924E+00
305 1.268614949E+00 1.268591944E+00 1.268308259E+00 1.268546641E+00
310 1.271486248E+00 1.271490061E+00 1.271206374E+00 1.271203152E+00
315 1.274637556E+00 1.274638087E+00 1.274450148E+00 1.274322365E+00
320 1.277483395E+00 1.277511847E+00 1.277319108E+00 1.277158208E+00
325 1.280448932E+00 1.280492777E+00 1.280504692E+00 1.280104126E+00
330 1.282933821E+00 1.283150134E+00 1.283105035E+00 1.282907088E+00
335 1.284460037E+00 1.284704721E+00 1.284587032E+00 1.284373855E+00
340 1.285626346E+00 1.285795338E+00 1.285684940E+00 1.285479771E+00
