d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.129481319E+00 1.196267247E+00 -6.678592800E-02 1.129481870E+00 1.196192912E+00 -6.671104200E-02 -5.510000001E-07 7.433500000E-05
150 1.524993176E+01 1.199802461E+00 1.206124638E+00 -6.322177000E-03 1.199754794E+00 1.206009590E+00 -6.254796000E-03 4.766700000E-05 1.150480000E-04
150 1.549996187E+01 1.228213080E+00 1.211689282E+00 1.652379800E-02 1.228105883E+00 1.211523720E+00 1.658216300E-02 1.071970000E-04 1.655620000E-04
150 1.574996808E+01 1.244521551E+00 1.219624443E+00 2.489710800E-02 1.244315273E+00 1.219398120E+00 2.491715300E-02 2.062780000E-04 2.263230000E-04
150 1.600000000E+01 1.258131299E+00 1.226861006E+00 3.127029300E-02 1.257737502E+00 1.226566212E+00 3.117129000E-02 3.937970000E-04 2.947940000E-04
150 1.624993176E+01 1.271860914E+00 1.230734469E+00 4.112644500E-02 1.271096279E+00 1.230361752E+00 4.073452700E-02 7.646350000E-04 3.727170000E-04
150 1.649996187E+01 1.287788322E+00 1.234603492E+00 5.318483000E-02 1.286272400E+00 1.234138253E+00 5.213414700E-02 1.515922000E-03 4.652390000E-04
150 1.674996808E+01 1.305955994E+00 1.244242225E+00 6.171376900E-02 1.302928262E+00 1.243630574E+00 5.929768800E-02 3.027732000E-03 6.116510000E-04
150 1.700000000E+01 1.326635353E+00 1.261196538E+00 6.543881500E-02 1.320664220E+00 1.260368811E+00 6.029540900E-02 5.971133000E-03 8.277270000E-04
180 1.500000000E+01 1.126244776E+00 1.193484225E+00 -6.723944900E-02 1.126245911E+00 1.193421499E+00 -6.717558800E-02 -1.135000000E-06 6.272600000E-05
180 1.524993176E+01 1.197111968E+00 1.203636536E+00 -6.524568000E-03 1.197069602E+00 1.203538712E+00 -6.469110000E-03 4.236600000E-05 9.782400000E-05
180 1.549996187E+01 1.225047727E+00 1.209388135E+00 1.565959200E-02 1.224952981E+00 1.209246364E+00 1.570661700E-02 9.474600000E-05 1.417710000E-04
180 1.574996808E+01 1.242571996E+00 1.217625685E+00 2.494631100E-02 1.242390868E+00 1.217423241E+00 2.496762700E-02 1.811280000E-04 2.024440000E-04
180 1.600000000E+01 1.256084899E+00 1.225029136E+00 3.105576300E-02 1.255740464E+00 1.224770234E+00 3.097023000E-02 3.444350000E-04 2.589020000E-04
180 1.624993176E+01 1.269920894E+00 1.229399254E+00 4.052164000E-02 1.269248285E+00 1.229064416E+00 4.018386900E-02 6.726090000E-04 3.348380000E-04
180 1.649996187E+01 1.285105427E+00 1.233499562E+00 5.160586500E-02 1.283754915E+00 1.233058451E+00 5.069646400E-02 1.350512000E-03 4.411110000E-04
180 1.674996808E+01 1.302192675E+00 1.243583047E+00 5.860962800E-02 1.299445085E+00 1.242994185E+00 5.645090000E-02 2.747590000E-03 5.888620000E-04
180 1.700000000E+01 1.324353917E+00 1.261040467E+00 6.331345000E-02 1.318816603E+00 1.260244450E+00 5.857215300E-02 5.537314000E-03 7.960170000E-04
210 1.500000000E+01 1.125050114E+00 1.191028901E+00 -6.597878700E-02 1.125050983E+00 1.190972407E+00 -6.592142400E-02 -8.690000000E-07 5.649400000E-05
210 1.524993176E+01 1.195834913E+00 1.201559247E+00 -5.724334000E-03 1.195795787E+00 1.201472582E+00 -5.676795000E-03 3.912600000E-05 8.666500000E-05
210 1.549996187E+01 1.224328425E+00 1.207631135E+00 1.669729000E-02 1.224241511E+00 1.207501069E+00 1.674044200E-02 8.691400000E-05 1.300660000E-04
210 1.574996808E+01 1.240311583E+00 1.216004151E+00 2.430743200E-02 1.240146776E+00 1.215820226E+00 2.432655000E-02 1.648070000E-04 1.839250000E-04
210 1.600000000E+01 1.254387849E+00 1.224006021E+00 3.038182800E-02 1.254075430E+00 1.223755510E+00 3.031992000E-02 3.124190000E-04 2.505110000E-04
210 1.624993176E+01 1.268635724E+00 1.228625550E+00 4.001017400E-02 1.268022938E+00 1.228308474E+00 3.971446400E-02 6.127860000E-04 3.170760000E-04
210 1.649996187E+01 1.283926273E+00 1.233274602E+00 5.065167100E-02 1.282684040E+00 1.232848054E+00 4.983598600E-02 1.242233000E-03 4.265480000E-04
210 1.674996808E+01 1.301404503E+00 1.243456713E+00 5.794779000E-02 1.298835212E+00 1.242871033E+00 5.596417900E-02 2.569291000E-03 5.856800000E-04
210 1.700000000E+01 1.321534471E+00 1.260750881E+00 6.078359000E-02 1.316240045E+00 1.259966975E+00 5.627307000E-02 5.294426000E-03 7.839060000E-04
240 1.500000000E+01 1.124136207E+00 1.188808822E+00 -6.467261500E-02 1.124136362E+00 1.188758414E+00 -6.462205200E-02 -1.549999999E-07 5.040800000E-05
240 1.524993176E+01 1.195003960E+00 1.199809967E+00 -4.806007000E-03 1.194966718E+00 1.199728107E+00 -4.761389000E-03 3.724200000E-05 8.186000000E-05
240 1.549996187E+01 1.223179953E+00 1.206211570E+00 1.696838300E-02 1.223098306E+00 1.206096191E+00 1.700211500E-02 8.164700000E-05 1.153790000E-04
240 1.574996808E+01 1.239546153E+00 1.214590682E+00 2.495547100E-02 1.239392185E+00 1.214422332E+00 2.496985300E-02 1.539680000E-04 1.683500000E-04
240 1.600000000E+01 1.252903046E+00 1.222965147E+00 2.993789900E-02 1.252611752E+00 1.222728542E+00 2.988321000E-02 2.912940000E-04 2.366050000E-04
240 1.624993176E+01 1.267759749E+00 1.228211249E+00 3.954850000E-02 1.267187732E+00 1.227902053E+00 3.928567900E-02 5.720170000E-04 3.091960000E-04
240 1.649996187E+01 1.283056232E+00 1.233059649E+00 4.999658300E-02 1.281887680E+00 1.232636609E+00 4.925107100E-02 1.168552000E-03 4.230400000E-04
240 1.674996808E+01 1.300768909E+00 1.243525872E+00 5.724303700E-02 1.298324595E+00 1.242937056E+00 5.538753900E-02 2.444314000E-03 5.888160000E-04
240 1.700000000E+01 1.321344970E+00 1.260963262E+00 6.038170800E-02 1.316234922E+00 1.259947040E+00 5.628788200E-02 5.110048000E-03 1.016222000E-03
