d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.198826260E+00 1.074802270E+00 1.240239900E-01 1.198822794E+00 1.074789805E+00 1.240329890E-01 3.466000000E-06 1.246500000E-05
150 1.549996187E+01 1.246677525E+00 1.094857169E+00 1.518203560E-01 1.246661065E+00 1.094831642E+00 1.518294230E-01 1.646000000E-05 2.552700000E-05
150 1.600000000E+01 1.276639812E+00 1.101016929E+00 1.756228830E-01 1.276573800E+00 1.100970211E+00 1.756035890E-01 6.601200000E-05 4.671800000E-05
150 1.649996187E+01 1.312183996E+00 1.107820541E+00 2.043634550E-01 1.311921463E+00 1.107740154E+00 2.041813090E-01 2.625330000E-04 8.038700000E-05
150 1.700000000E+01 1.358105393E+00 1.115825348E+00 2.422800450E-01 1.357108137E+00 1.115696986E+00 2.414111510E-01 9.972560000E-04 1.283620000E-04
180 1.500000000E+01 1.199359316E+00 1.072233673E+00 1.271256430E-01 1.199355695E+00 1.072220821E+00 1.271348740E-01 3.621000000E-06 1.285200000E-05
180 1.549996187E+01 1.245677117E+00 1.093221571E+00 1.524555460E-01 1.245661011E+00 1.093196798E+00 1.524642130E-01 1.610600000E-05 2.477300000E-05
180 1.600000000E+01 1.276698521E+00 1.101067180E+00 1.756313410E-01 1.276633782E+00 1.101020927E+00 1.756128550E-01 6.473900000E-05 4.625300000E-05
180 1.649996187E+01 1.311777672E+00 1.107616006E+00 2.041616660E-01 1.311517768E+00 1.107535797E+00 2.039819710E-01 2.599040000E-04 8.020900000E-05
180 1.700000000E+01 1.358031027E+00 1.116057827E+00 2.419732000E-01 1.357039616E+00 1.115932913E+00 2.411067030E-01 9.914110000E-04 1.249140000E-04
210 1.500000000E+01 1.198910377E+00 1.069329570E+00 1.295808070E-01 1.198906609E+00 1.069316177E+00 1.295904320E-01 3.768000000E-06 1.339300000E-05
210 1.549996187E+01 1.246467393E+00 1.093358722E+00 1.531086710E-01 1.246451477E+00 1.093334039E+00 1.531174380E-01 1.591600000E-05 2.468300000E-05
210 1.600000000E+01 1.276512122E+00 1.100783102E+00 1.757290200E-01 1.276448153E+00 1.100737116E+00 1.757110370E-01 6.396900000E-05 4.598600000E-05
210 1.649996187E+01 1.312150674E+00 1.107860683E+00 2.042899910E-01 1.311892532E+00 1.107780345E+00 2.041121870E-01 2.581420000E-04 8.033800000E-05
210 1.700000000E+01 1.356741693E+00 1.115284935E+00 2.414567580E-01 1.355744370E+00 1.115218433E+00 2.405259370E-01 9.973230000E-04 6.650200000E-05
240 1.500000000E+01 1.196942301E+00 1.204288388E+00 -7.346087000E-03 1.196938391E+00 1.204280368E+00 -7.341977000E-03 3.910000000E-06 8.020000000E-06
240 1.549996187E+01 1.246343739E+00 1.224215812E+00 2.212792700E-02 1.246327894E+00 1.224194536E+00 2.213335800E-02 1.584500000E-05 2.127600000E-05
240 1.600000000E+01 1.276165243E+00 1.246681807E+00 2.948343600E-02 1.276101528E+00 1.246629860E+00 2.947166800E-02 6.371500000E-05 5.194700000E-05
240 1.649996187E+01 1.312357359E+00 1.261180638E+00 5.117672100E-02 1.312100206E+00 1.261066554E+00 5.103365200E-02 2.571530000E-04 1.140840000E-04
240 1.700000000E+01 1.357539155E+00 1.292341050E+00 6.519810500E-02 1.356541015E+00 1.292114257E+00 6.442675800E-02 9.981400000E-04 2.267930000E-04
