d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.151831276E+00 1.052093877E+00 9.973739900E-02 1.151828716E+00 1.052050032E+00 9.977868400E-02 2.560000000E-06 4.384500000E-05
150 1.549996187E+01 1.231999767E+00 1.080268698E+00 1.517310690E-01 1.231944671E+00 1.080127677E+00 1.518169940E-01 5.509600000E-05 1.410210000E-04
150 1.600000000E+01 1.261000660E+00 1.081370550E+00 1.796301100E-01 1.260792138E+00 1.081119841E+00 1.796722970E-01 2.085220000E-04 2.507090000E-04
150 1.649996187E+01 1.291713548E+00 1.084861442E+00 2.068521060E-01 1.290880971E+00 1.084446242E+00 2.064347290E-01 8.325770000E-04 4.152000000E-04
150 1.700000000E+01 1.332267198E+00 1.093061380E+00 2.392058180E-01 1.328842603E+00 1.092395777E+00 2.364468260E-01 3.424595000E-03 6.656030000E-04
180 1.500000000E+01 1.153556691E+00 1.047117789E+00 1.064389020E-01 1.153553585E+00 1.047079735E+00 1.064738500E-01 3.106000000E-06 3.805400000E-05
180 1.549996187E+01 1.229803796E+00 1.075747965E+00 1.540558310E-01 1.229754093E+00 1.075621579E+00 1.541325140E-01 4.970300000E-05 1.263860000E-04
180 1.600000000E+01 1.259661432E+00 1.079404059E+00 1.802573730E-01 1.259474222E+00 1.079169537E+00 1.803046850E-01 1.872100000E-04 2.345220000E-04
180 1.649996187E+01 1.289846026E+00 1.084232107E+00 2.056139190E-01 1.289081273E+00 1.083828740E+00 2.052525330E-01 7.647530000E-04 4.033670000E-04
180 1.700000000E+01 1.330916566E+00 1.093076270E+00 2.378402960E-01 1.327663606E+00 1.092412828E+00 2.352507780E-01 3.252960000E-03 6.634420000E-04
210 1.500000000E+01 1.155396032E+00 1.043353710E+00 1.120423220E-01 1.155392047E+00 1.043319133E+00 1.120729140E-01 3.985000000E-06 3.457700000E-05
210 1.549996187E+01 1.229868271E+00 1.073624754E+00 1.562435170E-01 1.229821834E+00 1.073507100E+00 1.563147340E-01 4.643700000E-05 1.176540000E-04
210 1.600000000E+01 1.258591219E+00 1.077923957E+00 1.806672620E-01 1.258417519E+00 1.077700790E+00 1.807167290E-01 1.737000000E-04 2.231670000E-04
210 1.649996187E+01 1.289349392E+00 1.084218913E+00 2.051304790E-01 1.288627376E+00 1.083821269E+00 2.048061070E-01 7.220160000E-04 3.976440000E-04
210 1.700000000E+01 1.328830505E+00 1.092209423E+00 2.366210820E-01 1.325662002E+00 1.091546938E+00 2.341150640E-01 3.168503000E-03 6.624850000E-04
240 1.500000000E+01 1.155796181E+00 1.191885101E+00 -3.608892000E-02 1.155791257E+00 1.191858939E+00 -3.606768200E-02 4.924000000E-06 2.616200000E-05
240 1.549996187E+01 1.229315052E+00 1.209447769E+00 1.986728300E-02 1.229270721E+00 1.209386281E+00 1.988444000E-02 4.433100000E-05 6.148800000E-05
240 1.600000000E+01 1.257648521E+00 1.228688780E+00 2.895974100E-02 1.257483270E+00 1.228556244E+00 2.892702600E-02 1.652510000E-04 1.325360000E-04
240 1.649996187E+01 1.289032498E+00 1.240881410E+00 4.815108800E-02 1.288338149E+00 1.240617901E+00 4.772024800E-02 6.943490000E-04 2.635090000E-04
240 1.700000000E+01 1.329189940E+00 1.269656771E+00 5.953316900E-02 1.326080817E+00 1.269135860E+00 5.694495700E-02 3.109123000E-03 5.209110000E-04
