d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.192532278E+00 1.203884855E+00 -1.135257700E-02 1.192528490E+00 1.203873758E+00 -1.134526800E-02 3.788000000E-06 1.109700000E-05
150 1.524993176E+01 1.224956752E+00 1.213732422E+00 1.122433000E-02 1.224947137E+00 1.213714569E+00 1.123256800E-02 9.615000000E-06 1.785300000E-05
150 1.549996187E+01 1.243222519E+00 1.221190521E+00 2.203199800E-02 1.243202729E+00 1.221162465E+00 2.204026400E-02 1.979000000E-05 2.805600000E-05
150 1.574996808E+01 1.257893621E+00 1.231661732E+00 2.623188900E-02 1.257854108E+00 1.231618865E+00 2.623524300E-02 3.951300000E-05 4.286700000E-05
150 1.600000000E+01 1.272518497E+00 1.241832960E+00 3.068553700E-02 1.272439353E+00 1.241770507E+00 3.066884600E-02 7.914400000E-05 6.245300000E-05
150 1.624993176E+01 1.288333517E+00 1.248725625E+00 3.960789200E-02 1.288174585E+00 1.248635860E+00 3.953872500E-02 1.589320000E-04 8.976500000E-05
150 1.649996187E+01 1.306979736E+00 1.255497471E+00 5.148226500E-02 1.306659626E+00 1.255366977E+00 5.129264900E-02 3.201100000E-04 1.304940000E-04
150 1.674996808E+01 1.328237605E+00 1.267455759E+00 6.078184600E-02 1.327597358E+00 1.267268019E+00 6.032933900E-02 6.402470000E-04 1.877400000E-04
150 1.700000000E+01 1.351957169E+00 1.286034504E+00 6.592266500E-02 1.350700265E+00 1.285772536E+00 6.492772900E-02 1.256904000E-03 2.619680000E-04
180 1.500000000E+01 1.193527057E+00 1.202965134E+00 -9.438077000E-03 1.193523019E+00 1.202954810E+00 -9.431791000E-03 4.038000000E-06 1.032400000E-05
180 1.524993176E+01 1.224797238E+00 1.212990987E+00 1.180625100E-02 1.224787817E+00 1.212974374E+00 1.181344300E-02 9.421000000E-06 1.661300000E-05
180 1.549996187E+01 1.242112760E+00 1.220751969E+00 2.136079100E-02 1.242093653E+00 1.220725529E+00 2.136812400E-02 1.910700000E-05 2.644000000E-05
180 1.574996808E+01 1.257890534E+00 1.231561784E+00 2.632875000E-02 1.257852394E+00 1.231520551E+00 2.633184300E-02 3.814000000E-05 4.123300000E-05
180 1.600000000E+01 1.272440260E+00 1.241779887E+00 3.066037300E-02 1.272363612E+00 1.241718716E+00 3.064489600E-02 7.664800000E-05 6.117100000E-05
180 1.624993176E+01 1.288446245E+00 1.248801155E+00 3.964509000E-02 1.288291244E+00 1.248712099E+00 3.957914500E-02 1.550010000E-04 8.905600000E-05
180 1.649996187E+01 1.306453687E+00 1.255217373E+00 5.123631400E-02 1.306139556E+00 1.255087032E+00 5.105252400E-02 3.141310000E-04 1.303410000E-04
180 1.674996808E+01 1.326683304E+00 1.267180687E+00 5.950261700E-02 1.326052059E+00 1.266993325E+00 5.905873400E-02 6.312450000E-04 1.873620000E-04
180 1.700000000E+01 1.351812570E+00 1.286084738E+00 6.572783200E-02 1.350570492E+00 1.285823325E+00 6.474716700E-02 1.242078000E-03 2.614130000E-04
210 1.500000000E+01 1.193337244E+00 1.202101964E+00 -8.764720000E-03 1.193332985E+00 1.202092126E+00 -8.759141000E-03 4.259000000E-06 9.838000000E-06
210 1.524993176E+01 1.224894244E+00 1.212432700E+00 1.246154400E-02 1.224884908E+00 1.212416714E+00 1.246819400E-02 9.336000000E-06 1.598600000E-05
210 1.549996187E+01 1.242855155E+00 1.220571291E+00 2.228386400E-02 1.242836419E+00 1.220545393E+00 2.229102600E-02 1.873600000E-05 2.589800000E-05
210 1.574996808E+01 1.257097349E+00 1.231401500E+00 2.569584900E-02 1.257059976E+00 1.231361218E+00 2.569875800E-02 3.737300000E-05 4.028200000E-05
210 1.600000000E+01 1.272200374E+00 1.241954987E+00 3.024538700E-02 1.272125199E+00 1.241894387E+00 3.023081200E-02 7.517500000E-05 6.060000000E-05
210 1.624993176E+01 1.288651942E+00 1.248888967E+00 3.976297500E-02 1.288499218E+00 1.248800468E+00 3.969875000E-02 1.527240000E-04 8.849900000E-05
210 1.649996187E+01 1.306785215E+00 1.255442663E+00 5.134255200E-02 1.306474736E+00 1.255312532E+00 5.116220400E-02 3.104790000E-04 1.301310000E-04
210 1.674996808E+01 1.327430316E+00 1.267234012E+00 6.019630400E-02 1.326803326E+00 1.267046252E+00 5.975707400E-02 6.269900000E-04 1.877600000E-04
210 1.700000000E+01 1.350481638E+00 1.285789454E+00 6.469218400E-02 1.349232287E+00 1.285534484E+00 6.369780300E-02 1.249351000E-03 2.549700000E-04
240 1.500000000E+01 1.191514128E+00 1.201310054E+00 -9.795926000E-03 1.191509678E+00 1.201300458E+00 -9.790780000E-03 4.450000000E-06 9.596000000E-06
240 1.524993176E+01 1.224670068E+00 1.212008933E+00 1.266113500E-02 1.224660729E+00 1.211993408E+00 1.266732100E-02 9.339000000E-06 1.552500000E-05
240 1.549996187E+01 1.242713753E+00 1.220574823E+00 2.213893000E-02 1.242695204E+00 1.220549880E+00 2.214532400E-02 1.854900000E-05 2.494300000E-05
240 1.574996808E+01 1.257421279E+00 1.231213246E+00 2.620803300E-02 1.257384294E+00 1.231173399E+00 2.621089500E-02 3.698500000E-05 3.984700000E-05
240 1.600000000E+01 1.271825578E+00 1.241835371E+00 2.999020700E-02 1.271751042E+00 1.241775430E+00 2.997561200E-02 7.453600000E-05 5.994100000E-05
240 1.624993176E+01 1.288851635E+00 1.248987901E+00 3.986373400E-02 1.288700313E+00 1.248899498E+00 3.980081500E-02 1.513220000E-04 8.840300000E-05
240 1.649996187E+01 1.306978093E+00 1.255459808E+00 5.151828500E-02 1.306669727E+00 1.255329329E+00 5.134039800E-02 3.083660000E-04 1.304790000E-04
240 1.674996808E+01 1.327816163E+00 1.267351317E+00 6.046484600E-02 1.327192394E+00 1.267163124E+00 6.002927000E-02 6.237690000E-04 1.881930000E-04
240 1.700000000E+01 1.351268000E+00 1.286088620E+00 6.517938000E-02 1.350021953E+00 1.285835079E+00 6.418687400E-02 1.246047000E-03 2.535410000E-04
