Ytrue por T Ypred RelError
1.000000e+00 0.000000e+00 4.000000e+02 1.629594e+02 1.619594e+02
1.000000e+00 2.000000e+00 4.000000e+02 3.784346e+01 3.684346e+01
1.000000e+00 4.000000e+00 4.000000e+02 2.653607e+01 2.553607e+01
1.000000e+00 6.000000e+00 4.000000e+02 2.050359e+01 1.950359e+01
1.000000e+00 8.000000e+00 4.000000e+02 1.685665e+01 1.585665e+01
1.000000e+00 1.000000e+01 4.000000e+02 1.431833e+01 1.331833e+01
1.000000e+00 1.200000e+01 4.000000e+02 1.221842e+01 1.121842e+01
1.000000e+00 1.400000e+01 4.000000e+02 1.073547e+01 9.735472e+00
1.000000e+00 1.600000e+01 4.000000e+02 9.529439e+00 8.529439e+00
1.000000e+00 1.800000e+01 4.000000e+02 8.508711e+00 7.508711e+00
1.000000e+00 2.000000e+01 4.000000e+02 7.634852e+00 6.634852e+00
1.000000e+00 2.200000e+01 4.000000e+02 6.880252e+00 5.880252e+00
1.000000e+00 2.400000e+01 4.000000e+02 6.223208e+00 5.223208e+00
1.000000e+00 2.600000e+01 4.000000e+02 5.646644e+00 4.646644e+00
1.000000e+00 2.800000e+01 4.000000e+02 5.137117e+00 4.137117e+00
1.000000e+00 3.000000e+01 4.000000e+02 4.683987e+00 3.683987e+00
1.000000e+00 3.200000e+01 4.000000e+02 4.278759e+00 3.278759e+00
1.000000e+00 3.400000e+01 4.000000e+02 3.914578e+00 2.914578e+00
1.000000e+00 3.600000e+01 4.000000e+02 3.585855e+00 2.585855e+00
1.000000e+00 3.800000e+01 4.000000e+02 3.287989e+00 2.287989e+00
1.000000e+00 4.000000e+01 4.000000e+02 3.017153e+00 2.017153e+00
1.000000e+00 4.200000e+01 4.000000e+02 2.770139e+00 1.770139e+00
1.000000e+00 4.400000e+01 4.000000e+02 2.544233e+00 1.544233e+00
1.000000e+00 4.600000e+01 4.000000e+02 2.337123e+00 1.337123e+00
1.000000e+00 4.800000e+01 4.000000e+02 2.146826e+00 1.146826e+00
1.000000e+00 5.000000e+01 4.000000e+02 1.971627e+00 9.716268e-01
1.000000e+00 5.200000e+01 4.000000e+02 1.810039e+00 8.100394e-01
1.000000e+00 5.400000e+01 4.000000e+02 1.660764e+00 6.607641e-01
1.000000e+00 5.600000e+01 4.000000e+02 1.522661e+00 5.226606e-01
1.000000e+00 5.800000e+01 4.000000e+02 1.394723e+00 3.947234e-01
1.000000e+00 6.000000e+01 4.000000e+02 1.276062e+00 2.760620e-01
1.000000e+00 6.200000e+01 4.000000e+02 1.165885e+00 1.658848e-01
1.000000e+00 6.400000e+01 4.000000e+02 1.063485e+00 6.348535e-02
1.000000e+00 6.600000e+01 4.000000e+02 9.682309e-01 3.176909e-02
1.000000e+00 6.800000e+01 4.000000e+02 8.795531e-01 1.204469e-01
1.000000e+00 7.000000e+01 4.000000e+02 7.969396e-01 2.030604e-01
1.000000e+00 7.200000e+01 4.000000e+02 7.199277e-01 2.800723e-01
1.000000e+00 7.400000e+01 4.000000e+02 6.480978e-01 3.519022e-01
1.000000e+00 7.600000e+01 4.000000e+02 5.810689e-01 4.189311e-01
1.000000e+00 7.800000e+01 4.000000e+02 5.184941e-01 4.815059e-01
1.000000e+00 8.000000e+01 4.000000e+02 4.600569e-01 5.399431e-01
