Ytrue por T Ypred RelError
1.000000e+00 0.000000e+00 3.000000e+02 2.255215e+02 2.245215e+02
1.000000e+00 0.000000e+00 3.100000e+02 2.178348e+02 2.168348e+02
1.000000e+00 0.000000e+00 3.200000e+02 2.105683e+02 2.095683e+02
1.000000e+00 0.000000e+00 3.300000e+02 2.036707e+02 2.026707e+02
1.000000e+00 0.000000e+00 3.400000e+02 1.970996e+02 1.960996e+02
1.000000e+00 0.000000e+00 3.500000e+02 1.908199e+02 1.898199e+02
1.000000e+00 0.000000e+00 3.600000e+02 1.848028e+02 1.838028e+02
1.000000e+00 0.000000e+00 3.700000e+02 1.790250e+02 1.780250e+02
1.000000e+00 0.000000e+00 3.800000e+02 1.734677e+02 1.724677e+02
1.000000e+00 0.000000e+00 3.900000e+02 1.681163e+02 1.671163e+02
1.000000e+00 0.000000e+00 4.000000e+02 1.629594e+02 1.619594e+02
1.000000e+00 0.000000e+00 4.100000e+02 1.579886e+02 1.569886e+02
1.000000e+00 0.000000e+00 4.200000e+02 1.531978e+02 1.521978e+02
1.000000e+00 0.000000e+00 4.300000e+02 1.485826e+02 1.475826e+02
1.000000e+00 0.000000e+00 4.400000e+02 1.441403e+02 1.431403e+02
1.000000e+00 0.000000e+00 4.500000e+02 1.398696e+02 1.388696e+02
1.000000e+00 0.000000e+00 4.600000e+02 1.357696e+02 1.347696e+02
1.000000e+00 0.000000e+00 4.700000e+02 1.318402e+02 1.308402e+02
1.000000e+00 0.000000e+00 4.800000e+02 1.280816e+02 1.270816e+02
1.000000e+00 0.000000e+00 4.900000e+02 1.244940e+02 1.234940e+02
1.000000e+00 0.000000e+00 5.000000e+02 1.210774e+02 1.200774e+02
1.000000e+00 0.000000e+00 5.100000e+02 1.178317e+02 1.168317e+02
1.000000e+00 0.000000e+00 5.200000e+02 1.147560e+02 1.137560e+02
1.000000e+00 0.000000e+00 5.300000e+02 1.118492e+02 1.108492e+02
1.000000e+00 0.000000e+00 5.400000e+02 1.091093e+02 1.081093e+02
1.000000e+00 0.000000e+00 5.500000e+02 1.065335e+02 1.055335e+02
1.000000e+00 0.000000e+00 5.600000e+02 1.041184e+02 1.031184e+02
1.000000e+00 0.000000e+00 5.700000e+02 1.018595e+02 1.008595e+02
1.000000e+00 0.000000e+00 5.800000e+02 9.975172e+01 9.875172e+01
1.000000e+00 0.000000e+00 5.900000e+02 9.778903e+01 9.678903e+01
1.000000e+00 0.000000e+00 6.000000e+02 9.596466e+01 9.496466e+01
1.000000e+00 0.000000e+00 6.100000e+02 9.427112e+01 9.327112e+01
1.000000e+00 0.000000e+00 6.200000e+02 9.270024e+01 9.170024e+01
1.000000e+00 0.000000e+00 6.300000e+02 9.124328e+01 9.024328e+01
1.000000e+00 0.000000e+00 6.400000e+02 8.989101e+01 8.889101e+01
1.000000e+00 0.000000e+00 6.500000e+02 8.863383e+01 8.763383e+01
1.000000e+00 0.000000e+00 6.600000e+02 8.746184e+01 8.646184e+01
1.000000e+00 0.000000e+00 6.700000e+02 8.636499e+01 8.536499e+01
1.000000e+00 0.000000e+00 6.800000e+02 8.533319e+01 8.433319e+01
1.000000e+00 0.000000e+00 6.900000e+02 8.435643e+01 8.335643e+01
1.000000e+00 0.000000e+00 7.000000e+02 8.342486e+01 8.242486e+01
1.000000e+00 0.000000e+00 7.100000e+02 8.252896e+01 8.152896e+01
