T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.301072240E+00 1.230239672E+00 7.083256800E-02 1.293349772E+00 1.229137609E+00 6.421216300E-02 7.722468000E-03 1.102063000E-03
295 1.300819688E+00 1.232891809E+00 6.792787900E-02 1.293879948E+00 1.231819872E+00 6.206007600E-02 6.939740000E-03 1.071937000E-03
300 1.301612499E+00 1.235588545E+00 6.602395400E-02 1.295411772E+00 1.234531586E+00 6.088018600E-02 6.200727000E-03 1.056959000E-03
305 1.303314336E+00 1.238733424E+00 6.458091200E-02 1.297763463E+00 1.237611726E+00 6.015173700E-02 5.550873000E-03 1.121698000E-03
310 1.305753912E+00 1.241708375E+00 6.404553700E-02 1.300723295E+00 1.240467381E+00 6.025591400E-02 5.030617000E-03 1.240994000E-03
315 1.308879785E+00 1.243951888E+00 6.492789700E-02 1.304208439E+00 1.242543199E+00 6.166524000E-02 4.671346000E-03 1.408689000E-03
320 1.312441401E+00 1.246298456E+00 6.614294500E-02 1.307951801E+00 1.244608200E+00 6.334360100E-02 4.489600000E-03 1.690256000E-03
325 1.316104134E+00 1.247920150E+00 6.818398400E-02 1.311607680E+00 1.245940821E+00 6.566685900E-02 4.496454000E-03 1.979329000E-03
330 1.319481958E+00 1.247978622E+00 7.150333600E-02 1.314785739E+00 1.245679091E+00 6.910664800E-02 4.696219000E-03 2.299531000E-03
335 1.322512293E+00 1.247932667E+00 7.457962600E-02 1.317427242E+00 1.245190970E+00 7.223627200E-02 5.085051000E-03 2.741697000E-03
340 1.324582909E+00 1.246915571E+00 7.766733800E-02 1.318935470E+00 1.243672506E+00 7.526296400E-02 5.647439000E-03 3.243065000E-03
