fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 35084000 292.06 39.698 2.323144884E-01 5.871792585E-04 3.957104309E-05 1.240838181E-01 3.189326403E-04 2.900884895E-01 0.000000000E+00 
00L2 35110000 292.07 39.697 2.321035667E-01 5.867251978E-04 3.953776235E-05 1.237650386E-01 3.194711732E-04 2.903324189E-01 0.000000000E+00 
00L3 35138000 292.08 39.695 2.318134979E-01 5.854546295E-04 3.932377593E-05 1.236337275E-01 3.180635685E-04 2.897498688E-01 0.000000000E+00 
00L4 35166000 292.09 39.694 2.320158676E-01 5.861628522E-04 3.941435770E-05 1.233108438E-01 3.196359879E-04 2.898134083E-01 0.000000000E+00 
00L5 35192000 292.09 39.694 2.322832394E-01 5.870582953E-04 3.956011856E-05 1.241365573E-01 3.187022656E-04 2.901071825E-01 0.000000000E+00 
00L6 36878000 295.94 39.178 2.355425311E-01 5.835617277E-04 3.936318406E-05 1.250110078E-01 3.148911002E-04 2.863743272E-01 0.000000000E+00 
00L7 36906000 295.94 39.178 2.358830857E-01 5.844489440E-04 3.949027186E-05 1.251800301E-01 3.154678697E-04 2.864486270E-01 0.000000000E+00 
00L8 36930000 295.95 39.176 2.357519144E-01 5.844724208E-04 3.942237157E-05 1.250167379E-01 3.153182171E-04 2.861037142E-01 0.000000000E+00 
00L9 36956000 295.96 39.175 2.355159228E-01 5.835540542E-04 3.934137305E-05 1.244884438E-01 3.160485460E-04 2.862517485E-01 0.000000000E+00 
0L10 36982000 295.96 39.175 2.357006278E-01 5.842562884E-04 3.940901668E-05 1.243603870E-01 3.168884538E-04 2.861748501E-01 0.000000000E+00 
0L11 38514000 300.09 38.636 2.394648531E-01 6.020233918E-04 4.135054074E-05 1.269352556E-01 3.257549254E-04 2.868309736E-01 0.000000000E+00 
0L12 38540000 300.09 38.636 2.392982248E-01 6.016499215E-04 4.126087426E-05 1.267557795E-01 3.255247338E-04 2.865860750E-01 0.000000000E+00 
0L13 38566000 300.08 38.637 2.389385382E-01 6.002539582E-04 4.112469728E-05 1.265232943E-01 3.250217683E-04 2.867355093E-01 0.000000000E+00 
0L14 38592000 300.08 38.637 2.392106180E-01 6.012299194E-04 4.119152023E-05 1.268551406E-01 3.247162556E-04 2.864090804E-01 0.000000000E+00 
0L15 38618000 300.08 38.637 2.394796298E-01 6.020932020E-04 4.132004625E-05 1.269330632E-01 3.255368085E-04 2.865685308E-01 0.000000000E+00 
0L16 39934000 304.07 38.13 2.424390743E-01 6.072927008E-04 4.195185217E-05 1.277876104E-01 3.282913139E-04 2.849380588E-01 0.000000000E+00 
0L17 39960000 304.06 38.131 2.426103606E-01 6.076381445E-04 4.204082067E-05 1.283975049E-01 3.274302002E-04 2.851785213E-01 0.000000000E+00 
0L18 39986000 304.06 38.131 2.428382342E-01 6.085332480E-04 4.208078942E-05 1.280990819E-01 3.285103953E-04 2.847623056E-01 0.000000000E+00 
0L19 40014000 304.06 38.131 2.425737567E-01 6.075706581E-04 4.198560189E-05 1.278688731E-01 3.283568713E-04 2.848785678E-01 0.000000000E+00 
0L20 40040000 304.05 38.133 2.423571471E-01 6.067934112E-04 4.194645323E-05 1.282919414E-01 3.269579328E-04 2.852322036E-01 0.000000000E+00 
0L21 41324000 308.09 37.633 2.460542920E-01 6.158832010E-04 4.307750160E-05 1.302464216E-01 3.307390813E-04 2.842635687E-01 0.000000000E+00 
0L22 41352000 308.09 37.633 2.455833752E-01 6.145081314E-04 4.285226507E-05 1.298013780E-01 3.301377209E-04 2.839534729E-01 0.000000000E+00 
