fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T31 11:51:08 295 39.3 1.000E+000 7.647E-001 1.114E-006 1.555E+004 2.634E+000 1.432E-008 3.047E-004 
0T32 11:55:46 295 39.3 1.000E+000 7.573E-001 1.140E-006 1.537E+004 2.630E+000 1.447E-008 2.945E-004 
0T33 11:59:32 295 39.3 1.000E+000 7.555E-001 1.126E-006 1.554E+004 2.629E+000 1.448E-008 3.021E-004 
0T34 12:02:18 295 39.3 1.000E+000 7.585E-001 1.129E-006 1.534E+004 2.626E+000 1.449E-008 2.423E-004 
0T35 12:05:04 295 39.3 1.000E+000 7.642E-001 1.114E-006 1.539E+004 2.628E+000 1.444E-008 2.646E-004 
0T36 12:07:42 295.1 39.29 1.000E+000 7.545E-001 1.154E-006 1.530E+004 2.625E+000 1.466E-008 2.768E-004 
0T37 12:12:44 295 39.3 1.000E+000 7.630E-001 1.137E-006 1.544E+004 2.628E+000 1.454E-008 3.161E-004 
0T38 12:19:46 295 39.3 1.000E+000 7.324E-001 1.174E-006 1.541E+004 2.625E+000 1.462E-008 3.056E-004 
0T39 12:24:10 295.1 39.29 1.000E+000 7.448E-001 1.158E-006 1.551E+004 2.627E+000 1.463E-008 3.265E-004 
0T40 12:32:00 295 39.3 1.000E+000 7.615E-001 1.128E-006 1.539E+004 2.627E+000 1.456E-008 2.531E-004 
0T41 12:42:24 295 39.3 1.000E+000 7.587E-001 1.145E-006 1.536E+004 2.623E+000 1.467E-008 3.017E-004 
0T42 12:51:14 295 39.3 1.000E+000 7.678E-001 1.105E-006 1.541E+004 2.628E+000 1.452E-008 2.753E-004 
