fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T31 11:51:08 295 39.3 1.000E+000 7.600E-001 1.123E-006 1.550E+004 2.633E+000 1.436E-008 3.061E-004 
0T32 11:55:46 295 39.3 1.000E+000 7.600E-001 1.134E-006 1.538E+004 2.630E+000 1.446E-008 2.976E-004 
0T33 11:59:32 295 39.3 1.000E+000 7.600E-001 1.118E-006 1.556E+004 2.629E+000 1.447E-008 3.061E-004 
0T34 12:02:18 295 39.3 1.000E+000 7.600E-001 1.127E-006 1.535E+004 2.626E+000 1.449E-008 2.420E-004 
0T35 12:05:04 295 39.3 1.000E+000 7.600E-001 1.122E-006 1.539E+004 2.628E+000 1.444E-008 2.686E-004 
0T36 12:07:42 295.1 39.29 1.000E+000 7.600E-001 1.149E-006 1.530E+004 2.625E+000 1.465E-008 2.761E-004 
0T37 12:12:44 295 39.3 1.000E+000 7.600E-001 1.143E-006 1.541E+004 2.627E+000 1.456E-008 3.168E-004 
0T38 12:19:46 295 39.3 1.000E+000 7.600E-001 1.146E-006 1.542E+004 2.626E+000 1.462E-008 3.165E-004 
0T39 12:24:10 295.1 39.29 1.000E+000 7.600E-001 1.127E-006 1.565E+004 2.630E+000 1.457E-008 3.482E-004 
0T40 12:32:00 295 39.3 1.000E+000 7.600E-001 1.130E-006 1.538E+004 2.627E+000 1.456E-008 2.513E-004 
0T41 12:42:24 295 39.3 1.000E+000 7.600E-001 1.142E-006 1.537E+004 2.623E+000 1.467E-008 3.004E-004 
0T42 12:51:14 295 39.3 1.000E+000 7.600E-001 1.117E-006 1.536E+004 2.627E+000 1.456E-008 2.834E-004 
