Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.279859174E+00 1.219158592E+00 6.070058200E-02 1.250728177E+00 1.207681117E+00 4.304706000E-02 2.913099700E-02 1.147747500E-02
1.468000E+10 1.279918108E+00 1.219303841E+00 6.061426700E-02 1.255760150E+00 1.210855871E+00 4.490427900E-02 2.415795800E-02 8.447970000E-03
2.154000E+10 1.280004224E+00 1.219514050E+00 6.049017400E-02 1.260344630E+00 1.213364038E+00 4.698059200E-02 1.965959400E-02 6.150012000E-03
3.162000E+10 1.280129970E+00 1.219816602E+00 6.031336800E-02 1.264502140E+00 1.215383155E+00 4.911898500E-02 1.562783000E-02 4.433447000E-03
4.642000E+10 1.280313251E+00 1.220248547E+00 6.006470400E-02 1.268196115E+00 1.217074898E+00 5.112121700E-02 1.211713600E-02 3.173649000E-03
6.813000E+10 1.280579612E+00 1.220858252E+00 5.972136000E-02 1.271401247E+00 1.218593298E+00 5.280794900E-02 9.178365000E-03 2.264954000E-03
1.000000E+11 1.280965040E+00 1.221705859E+00 5.925918100E-02 1.274146292E+00 1.220086357E+00 5.405993500E-02 6.818748000E-03 1.619502000E-03
1.468000E+11 1.281519254E+00 1.222861071E+00 5.865818300E-02 1.276523917E+00 1.221694228E+00 5.482968900E-02 4.995337000E-03 1.166843000E-03
2.154000E+11 1.282309091E+00 1.224397253E+00 5.791183800E-02 1.278678351E+00 1.223544687E+00 5.513366400E-02 3.630740000E-03 8.525660000E-04
3.162000E+11 1.283420803E+00 1.226381715E+00 5.703908800E-02 1.280786145E+00 1.225745837E+00 5.504030800E-02 2.634658000E-03 6.358780000E-04
4.642000E+11 1.284959255E+00 1.228863942E+00 5.609531300E-02 1.283038743E+00 1.228377147E+00 5.466159600E-02 1.920512000E-03 4.867950000E-04
6.813000E+11 1.287040929E+00 1.231865683E+00 5.517524600E-02 1.285626673E+00 1.231482071E+00 5.414460200E-02 1.414256000E-03 3.836120000E-04
1.000000E+12 1.289777841E+00 1.235377095E+00 5.440074600E-02 1.288720819E+00 1.235066214E+00 5.365460500E-02 1.057022000E-03 3.108810000E-04
1.468000E+12 1.293252186E+00 1.239361978E+00 5.389020800E-02 1.292447931E+00 1.239104085E+00 5.334384600E-02 8.042550000E-04 2.578930000E-04
2.154000E+12 1.297487820E+00 1.243771557E+00 5.371626300E-02 1.296864418E+00 1.243554022E+00 5.331039600E-02 6.234020000E-04 2.175350000E-04
3.162000E+12 1.302432162E+00 1.248560174E+00 5.387198800E-02 1.301940733E+00 1.248374848E+00 5.356588500E-02 4.914290000E-04 1.853260000E-04
4.642000E+12 1.307962659E+00 1.253693595E+00 5.426906400E-02 1.307570111E+00 1.253535017E+00 5.403509400E-02 3.925480000E-04 1.585780000E-04
6.813000E+12 1.313919607E+00 1.259146361E+00 5.477324600E-02 1.313603282E+00 1.259010651E+00 5.459263100E-02 3.163250000E-04 1.357100000E-04
1.000000E+13 1.320147946E+00 1.264891721E+00 5.525622500E-02 1.319891888E+00 1.264775906E+00 5.511598200E-02 2.560580000E-04 1.158150000E-04
