Ew Nt
4.4384268E-1 2.1416811E+16
4.4114222E-1 2.0590416E+16
4.3844174E-1 1.9909317E+16
4.3574126E-1 1.9368480E+16
4.3304078E-1 1.8962015E+16
4.3034031E-1 1.8680124E+16
4.2763984E-1 1.8504934E+16
4.2493937E-1 1.8415236E+16
4.2223889E-1 1.8396601E+16
4.1953842E-1 1.8445072E+16
4.1683794E-1 1.8560687E+16
4.1413746E-1 1.8738986E+16
4.1143699E-1 1.8968684E+16
4.0873652E-1 1.9236512E+16
4.0603604E-1 1.9531649E+16
4.0333557E-1 1.9846634E+16
4.0063510E-1 2.0176247E+16
3.9793462E-1 2.0516069E+16
3.9523414E-1 2.0861410E+16
3.9253367E-1 2.1206949E+16
3.8983320E-1 2.1547006E+16
3.8713272E-1 2.1874441E+16
3.8443225E-1 2.2177453E+16
3.8173177E-1 2.2436781E+16
3.7903130E-1 2.2627098E+16
3.7633082E-1 2.2722411E+16
3.7363035E-1 2.2700937E+16
3.7092988E-1 2.2545848E+16
3.6822940E-1 2.2243976E+16
3.6552893E-1 2.1786148E+16
3.6282845E-1 2.1169589E+16
3.6012798E-1 2.0399557E+16
3.5742750E-1 1.9488499E+16
3.5472703E-1 1.8454400E+16
3.5202655E-1 1.7320350E+16
3.4932608E-1 1.6114576E+16
3.4662560E-1 1.4868806E+16
3.4392513E-1 1.3614565E+16
3.4122466E-1 1.2379500E+16
3.3852418E-1 1.1185903E+16
3.3582371E-1 1.0051415E+16
3.3312323E-1 8.9900965E+15
3.3042276E-1 8.0125466E+15
3.2772228E-1 7.1252512E+15
3.2502181E-1 6.3302800E+15
3.2232133E-1 5.6259450E+15
3.1962086E-1 5.0080778E+15
3.1692039E-1 4.4710632E+15
3.1421991E-1 4.0080908E+15
3.1151944E-1 3.6111304E+15
3.0881896E-1 3.2713155E+15
3.0611849E-1 2.9799885E+15
3.0341801E-1 2.7297534E+15
3.0071754E-1 2.5148185E+15
2.9801706E-1 2.3304810E+15
2.9531659E-1 2.1722429E+15
2.9261611E-1 2.0350544E+15
2.8991564E-1 1.9125362E+15
2.8721517E-1 1.7954890E+15
2.8451469E-1 1.6694768E+15
2.8181422E-1 1.5130055E+15
2.7911374E-1 1.2995721E+15
2.7641327E-1 1.0061892E+15
2.7371279E-1 6.2649503E+14
2.7101232E-1 4.1087302E+14
