T d154 d184 d214 d244
d 150 180 210 240
290 1.692310600E-02 1.677855700E-02 1.714546500E-02 1.715156900E-02
295 1.648985900E-02 1.663871200E-02 1.705568600E-02 1.706000500E-02
300 1.545453100E-02 1.557565600E-02 1.601147800E-02 1.602328100E-02
305 1.295788800E-02 1.304158500E-02 1.340284000E-02 1.341723400E-02
310 7.636373000E-03 7.656200000E-03 7.895914000E-03 7.860756000E-03
315 -2.371046000E-03 -2.766709000E-03 -2.648416000E-03 -2.905135000E-03
320 -2.279266000E-02 -2.212061100E-02 -2.234307400E-02 -2.327042800E-02
325 -5.475355000E-02 -5.446804300E-02 -5.510685400E-02 -5.631557000E-02
330 -1.026180990E-01 -1.024906170E-01 -1.032757600E-01 -1.045372050E-01
335 -1.287900890E-01 -1.227695210E-01 -1.155269520E-01 -1.078408230E-01
340 -6.011751900E-02 -5.047892400E-02 -3.911163100E-02 -2.704207500E-02
