T d154 d184 d214 d244
d 150 180 210 240
290 4.320743300E-02 4.363756100E-02 4.373754900E-02 4.371585800E-02
295 4.214083200E-02 4.255117100E-02 4.265172800E-02 4.264994700E-02
300 4.104036800E-02 4.138063900E-02 4.149362400E-02 4.160071500E-02
305 4.041882500E-02 4.061219800E-02 4.079188800E-02 4.091520400E-02
310 3.939945100E-02 3.965854800E-02 3.983099000E-02 3.990300800E-02
315 3.848824000E-02 3.880874400E-02 3.892910900E-02 3.853040700E-02
320 3.796720400E-02 3.837011800E-02 3.836585500E-02 3.803128300E-02
325 3.715747700E-02 3.756965100E-02 3.761461700E-02 3.727284700E-02
330 3.627887700E-02 3.670276400E-02 3.676273200E-02 3.640679100E-02
335 3.539655500E-02 3.584215300E-02 3.593047700E-02 3.558781200E-02
340 3.354748400E-02 3.402932600E-02 3.416203900E-02 3.255640700E-02
