Ew Nt
4.4711331E-1 5.1603044E+14
4.4439295E-1 8.1944792E+14
4.4167257E-1 1.0202876E+15
4.3895219E-1 1.0861911E+15
4.3623181E-1 1.0569638E+15
4.3351144E-1 9.9305367E+14
4.3079107E-1 9.3205358E+14
4.2807070E-1 8.8279816E+14
4.2535032E-1 8.4355290E+14
4.2262995E-1 8.1599940E+14
4.1990957E-1 8.0448157E+14
4.1718920E-1 8.0990483E+14
4.1446883E-1 8.2848496E+14
4.1174845E-1 8.5491723E+14
4.0902808E-1 8.8435227E+14
4.0630770E-1 9.1187942E+14
4.0358733E-1 9.3258124E+14
4.0086696E-1 9.4369120E+14
3.9814658E-1 9.4666515E+14
3.9542621E-1 9.4650796E+14
3.9270583E-1 9.4850883E+14
3.8998546E-1 9.5495655E+14
3.8726509E-1 9.6425023E+14
3.8454471E-1 9.7268316E+14
3.8182434E-1 9.7720403E+14
3.7910396E-1 9.7715691E+14
3.7638359E-1 9.7422644E+14
3.7366322E-1 9.7120419E+14
3.7094284E-1 9.7069047E+14
3.6822247E-1 9.7437234E+14
3.6550209E-1 9.8285283E+14
3.6278172E-1 9.9572713E+14
3.6006135E-1 1.0117715E+15
3.5734097E-1 1.0293611E+15
3.5462060E-1 1.0471245E+15
3.5190022E-1 1.0644738E+15
3.4917985E-1 1.0815902E+15
3.4645948E-1 1.0989321E+15
3.4373910E-1 1.1168044E+15
3.4101873E-1 1.1353963E+15
3.3829835E-1 1.1551338E+15
3.3557798E-1 1.1768844E+15
3.3285761E-1 1.2017538E+15
3.3013723E-1 1.2306110E+15
3.2741686E-1 1.2637041E+15
3.2469649E-1 1.3006257E+15
3.2197611E-1 1.3405972E+15
3.1925574E-1 1.3827647E+15
3.1653536E-1 1.4262267E+15
3.1381499E-1 1.4698286E+15
3.1109461E-1 1.5119906E+15
3.0837424E-1 1.5508190E+15
3.0565387E-1 1.5844627E+15
3.0293349E-1 1.6114846E+15
3.0021312E-1 1.6309985E+15
2.9749275E-1 1.6424385E+15
2.9477237E-1 1.6448890E+15
2.9205200E-1 1.6358252E+15
2.8933162E-1 1.6091113E+15
2.8661125E-1 1.5525778E+15
2.8389088E-1 1.4466974E+15
2.8117050E-1 1.2671839E+15
2.7845013E-1 9.9378335E+14
2.7572975E-1 6.2347282E+14
2.7300938E-1 4.1040225E+14
