N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+15 330 1.500E-4 1.002326417E+00 1.002760166E+00
1.468000E+10 1.778E+15 330 1.500E-4 1.002440887E+00 1.002760573E+00
2.154000E+10 1.778E+15 330 1.500E-4 1.002530431E+00 1.002761174E+00
3.162000E+10 1.778E+15 330 1.500E-4 1.002598130E+00 1.002762062E+00
4.642000E+10 1.778E+15 330 1.500E-4 1.002648241E+00 1.002763383E+00
6.813000E+10 1.778E+15 330 1.500E-4 1.002685113E+00 1.002765354E+00
1.000000E+11 1.778E+15 330 1.500E-4 1.002712674E+00 1.002768317E+00
1.468000E+11 1.778E+15 330 1.500E-4 1.002734323E+00 1.002772813E+00
2.154000E+11 1.778E+15 330 1.500E-4 1.002753097E+00 1.002779712E+00
3.162000E+11 1.778E+15 330 1.500E-4 1.002772005E+00 1.002790445E+00
4.642000E+11 1.778E+15 330 1.500E-4 1.002794543E+00 1.002807378E+00
6.813000E+11 1.778E+15 330 1.500E-4 1.002825422E+00 1.002834427E+00
1.000000E+12 1.778E+15 330 1.500E-4 1.002871550E+00 1.002877948E+00
1.468000E+12 1.778E+15 330 1.500E-4 1.002943197E+00 1.002947830E+00
2.154000E+12 1.778E+15 330 1.500E-4 1.003054984E+00 1.003058431E+00
3.162000E+12 1.778E+15 330 1.500E-4 1.003225956E+00 1.003228613E+00
4.642000E+12 1.778E+15 330 1.500E-4 1.003478259E+00 1.003480399E+00
6.813000E+12 1.778E+15 330 1.500E-4 1.003834322E+00 1.003836127E+00
1.000000E+13 1.778E+15 330 1.500E-4 1.004314287E+00 1.004315878E+00
