N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 330 1.500E-4 1.014429709E+00 1.016690016E+00
1.468000E+10 1.778E+15 330 1.500E-4 1.015059235E+00 1.016673084E+00
2.154000E+10 1.778E+15 330 1.500E-4 1.015512006E+00 1.016648483E+00
3.162000E+10 1.778E+15 330 1.500E-4 1.015820701E+00 1.016612911E+00
4.642000E+10 1.778E+15 330 1.500E-4 1.016013674E+00 1.016561837E+00
6.813000E+10 1.778E+15 330 1.500E-4 1.016111991E+00 1.016489268E+00
1.000000E+11 1.778E+15 330 1.500E-4 1.016129081E+00 1.016387748E+00
1.468000E+11 1.778E+15 330 1.500E-4 1.016072121E+00 1.016248990E+00
2.154000E+11 1.778E+15 330 1.500E-4 1.015945165E+00 1.016065908E+00
3.162000E+11 1.778E+15 330 1.500E-4 1.015754808E+00 1.015837220E+00
4.642000E+11 1.778E+15 330 1.500E-4 1.015519644E+00 1.015576022E+00
6.813000E+11 1.778E+15 330 1.500E-4 1.015283859E+00 1.015322685E+00
1.000000E+12 1.778E+15 330 1.500E-4 1.015131867E+00 1.015158992E+00
1.468000E+12 1.778E+15 330 1.500E-4 1.015194863E+00 1.015214310E+00
2.154000E+12 1.778E+15 330 1.500E-4 1.015636879E+00 1.015651385E+00
3.162000E+12 1.778E+15 330 1.500E-4 1.016616827E+00 1.016628215E+00
4.642000E+12 1.778E+15 330 1.500E-4 1.035438477E+00 1.035430880E+00
6.813000E+12 1.778E+15 330 1.500E-4 1.064413257E+00 1.064412377E+00
1.000000E+13 1.778E+15 330 1.500E-4 1.086294333E+00 1.086296638E+00
