fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 12:01:10 295.1 39.29 1.000E+000 9.400E-001 2.327E-006 1.603E+004 2.865E+000 3.283E-008 1.943E-007 1.946E-003 1.943E-007 9.464E-011 2.504E-001 1.000E-003 8.465E-008 1.412E-003 
0T02 12:03:24 295 39.3 1.000E+000 9.400E-001 2.300E-006 1.621E+004 2.871E+000 3.245E-008 1.638E-007 1.651E-003 1.638E-007 6.770E-011 2.502E-001 8.000E-004 7.471E-008 1.393E-003 
0T03 12:05:26 295 39.3 1.000E+000 9.400E-001 2.333E-006 1.610E+004 2.865E+000 3.292E-008 1.682E-007 1.696E-003 1.682E-007 7.120E-011 2.496E-001 8.000E-004 7.909E-008 1.419E-003 
0T04 12:07:42 295.1 39.29 1.000E+000 9.400E-001 2.344E-006 1.644E+004 2.874E+000 3.275E-008 1.733E-007 1.763E-003 1.733E-007 7.654E-011 2.504E-001 9.000E-004 7.521E-008 1.376E-003 
0T05 12:10:56 295.2 39.28 1.000E+000 9.400E-001 2.361E-006 1.680E+004 2.882E+000 3.263E-008 1.787E-007 1.837E-003 1.787E-007 8.219E-011 2.504E-001 9.000E-004 8.159E-008 1.411E-003 
0T06 12:14:22 295 39.3 1.000E+000 9.400E-001 2.337E-006 1.656E+004 2.875E+000 3.255E-008 1.914E-007 1.957E-003 1.914E-007 9.380E-011 2.505E-001 1.000E-003 8.402E-008 1.434E-003 
0T07 12:17:40 295 39.3 1.000E+000 9.400E-001 2.377E-006 1.598E+004 2.861E+000 3.343E-008 1.949E-007 1.965E-003 1.949E-007 9.595E-011 2.505E-001 1.000E-003 8.603E-008 1.419E-003 
0T08 12:20:50 295 39.3 1.000E+000 9.400E-001 2.306E-006 1.660E+004 2.880E+000 3.246E-008 1.766E-007 1.809E-003 1.766E-007 8.002E-011 2.505E-001 9.000E-004 7.915E-008 1.467E-003 
0T09 12:24:24 295.1 39.29 1.000E+000 9.400E-001 2.373E-006 1.679E+004 2.871E+000 3.310E-008 1.922E-007 1.987E-003 1.921E-007 9.566E-011 2.506E-001 1.000E-003 8.598E-008 1.458E-003 
0T10 12:29:04 295.1 39.29 1.000E+000 9.400E-001 2.349E-006 1.687E+004 2.868E+000 3.322E-008 1.978E-007 2.053E-003 1.978E-007 1.017E-010 2.504E-001 1.000E-003 9.207E-008 1.418E-003 
0T11 12:35:16 295 39.3 1.000E+000 9.400E-001 2.351E-006 1.661E+004 2.881E+000 3.253E-008 1.938E-007 1.986E-003 1.937E-007 9.642E-011 2.506E-001 1.000E-003 8.667E-008 1.454E-003 
0T12 12:41:10 295.1 39.29 1.000E+000 9.400E-001 2.388E-006 1.642E+004 2.869E+000 3.347E-008 2.060E-007 2.109E-003 2.059E-007 1.086E-010 2.502E-001 1.100E-003 8.899E-008 1.482E-003 
0T13 12:47:08 295.1 39.29 1.000E+000 9.400E-001 2.365E-006 1.689E+004 2.878E+000 3.299E-008 1.992E-007 2.066E-003 1.991E-007 1.030E-010 2.503E-001 1.000E-003 9.337E-008 1.431E-003 
0T14 12:54:52 295 39.3 1.000E+000 9.400E-001 2.354E-006 1.656E+004 2.879E+000 3.284E-008 2.026E-007 2.080E-003 2.026E-007 1.055E-010 2.502E-001 1.000E-003 9.571E-008 1.509E-003 
0T15 13:01:44 295 39.3 1.000E+000 9.400E-001 2.336E-006 1.632E+004 2.880E+000 3.299E-008 2.018E-007 2.056E-003 2.018E-007 1.039E-010 2.504E-001 1.000E-003 9.410E-008 1.453E-003 
0T16 13:06:34 295.2 39.28 1.000E+000 9.400E-001 2.316E-006 1.735E+004 2.879E+000 3.325E-008 2.605E-007 2.742E-003 2.605E-007 1.791E-010 2.508E-001 1.400E-003 1.184E-007 1.372E-003 
0T17 13:14:24 295.1 39.29 1.000E+000 9.400E-001 2.341E-006 1.701E+004 2.882E+000 3.304E-008 2.109E-007 2.199E-003 2.109E-007 1.162E-010 2.507E-001 1.100E-003 9.608E-008 1.496E-003 
0T18 13:22:36 295.1 39.29 1.000E+000 9.400E-001 2.335E-006 1.687E+004 2.881E+000 3.320E-008 2.111E-007 2.193E-003 2.110E-007 1.160E-010 2.507E-001 1.100E-003 9.584E-008 1.466E-003 
0T19 13:32:16 295.1 39.29 1.000E+000 9.400E-001 2.331E-006 1.738E+004 2.882E+000 3.301E-008 2.020E-007 2.134E-003 2.020E-007 1.079E-010 2.504E-001 1.100E-003 8.864E-008 1.549E-003 
