N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.196163540E+00 1.196026297E+00 1.195638279E+00 1.193525571E+00 1.186880791E+00 1.168737101E+00 1.125816245E+00 1.040776943E+00 1.014069887E+00 1.016036484E+00 1.020385166E+00
1.600000000E+01 1.223887746E+00 1.225062726E+00 1.226734511E+00 1.228514362E+00 1.230791897E+00 1.233148797E+00 1.234862234E+00 1.236596188E+00 1.237514015E+00 1.237168611E+00 1.235600094E+00
1.700000000E+01 1.264299343E+00 1.264914558E+00 1.266444675E+00 1.268308259E+00 1.271206374E+00 1.274450148E+00 1.277319108E+00 1.280504692E+00 1.283105035E+00 1.284587032E+00 1.285684940E+00
1.549996187E+01 1.205976415E+00 1.207046410E+00 1.208474701E+00 1.210303672E+00 1.212102772E+00 1.213223536E+00 1.213496667E+00 1.211167266E+00 1.203124681E+00 1.183847883E+00 1.142585845E+00
1.649996187E+01 1.233771667E+00 1.235259773E+00 1.237065934E+00 1.239788485E+00 1.242771498E+00 1.245577150E+00 1.248623298E+00 1.251414975E+00 1.253471197E+00 1.255219036E+00 1.256138300E+00
1.674996808E+01 1.245567330E+00 1.246655013E+00 1.248078963E+00 1.250589203E+00 1.253517542E+00 1.256333180E+00 1.259626038E+00 1.262666236E+00 1.265049906E+00 1.267060330E+00 1.268255196E+00
1.624993176E+01 1.228700770E+00 1.230037358E+00 1.232046924E+00 1.234242946E+00 1.237050414E+00 1.239742085E+00 1.242170704E+00 1.244368146E+00 1.246219846E+00 1.246914828E+00 1.247026250E+00
1.574996808E+01 1.215275408E+00 1.216050653E+00 1.217547199E+00 1.219458765E+00 1.221505153E+00 1.223199625E+00 1.224913250E+00 1.225836779E+00 1.225072632E+00 1.221989992E+00 1.213380242E+00
1.524993176E+01 1.200967023E+00 1.201533066E+00 1.202710108E+00 1.203708200E+00 1.203956115E+00 1.201783050E+00 1.194450744E+00 1.174922548E+00 1.131168188E+00 1.047365063E+00 1.010794235E+00
