T d154 d184 d214 d244
d 150 180 210 240
290 6.322243800E-02 6.137246500E-02 6.036614700E-02 5.918757900E-02
295 6.031336800E-02 5.887443300E-02 5.817826100E-02 5.745053700E-02
300 5.878146400E-02 5.780074300E-02 5.761363000E-02 5.721391200E-02
305 5.753483700E-02 5.707921100E-02 5.711917600E-02 5.726478900E-02
310 5.600306500E-02 5.714240400E-02 5.756904900E-02 5.805452600E-02
315 5.686726600E-02 5.853710600E-02 5.941913800E-02 6.028289100E-02
320 5.760045200E-02 5.975426400E-02 6.100408400E-02 6.214441900E-02
325 5.847038500E-02 6.107879400E-02 6.263980500E-02 6.393882500E-02
330 6.026292400E-02 6.319427200E-02 6.503944400E-02 6.644115400E-02
335 6.041523200E-02 6.339839400E-02 6.522720600E-02 6.652387600E-02
340 5.893028900E-02 6.165664700E-02 6.319771700E-02 6.419138200E-02
