N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 295 2.800E-4 2.789544E-1 2.764980E+1 4.933830E-1 8.035920E+1
1.468000E+10 3.162E+16 295 2.800E-4 2.781844E-1 2.756250E+1 4.932150E-1 8.035460E+1
2.154000E+10 3.162E+16 295 2.800E-4 2.770726E-1 2.743650E+1 4.929720E-1 8.034790E+1
3.162000E+10 3.162E+16 295 2.800E-4 2.754792E-1 2.725620E+1 4.926240E-1 8.033820E+1
4.642000E+10 3.162E+16 295 2.800E-4 2.732193E-1 2.700090E+1 4.921310E-1 8.032440E+1
6.813000E+10 3.162E+16 295 2.800E-4 2.700608E-1 2.664490E+1 4.914430E-1 8.030450E+1
1.000000E+11 3.162E+16 295 2.800E-4 2.657341E-1 2.615860E+1 4.905010E-1 8.027660E+1
1.468000E+11 3.162E+16 295 2.800E-4 2.599632E-1 2.551240E+1 4.891930E-1 8.024550E+1
2.154000E+11 3.162E+16 295 2.800E-4 2.525239E-1 2.466910E+1 4.874730E-1 8.016060E+1
3.162000E+11 3.162E+16 295 2.800E-4 2.433201E-1 2.364940E+1 4.853490E-1 8.010310E+1
4.642000E+11 3.162E+16 295 2.800E-4 2.324449E-1 2.245480E+1 4.828230E-1 8.003160E+1
6.813000E+11 3.162E+16 295 2.800E-4 2.201801E-1 2.111820E+1 4.799070E-1 7.994340E+1
1.000000E+12 3.162E+16 295 2.800E-4 2.069111E-1 1.967040E+1 4.764560E-1 7.981200E+1
1.468000E+12 3.162E+16 295 2.800E-4 1.930012E-1 1.817790E+1 4.727140E-1 7.969770E+1
2.154000E+12 3.162E+16 295 2.800E-4 1.787124E-1 1.665880E+1 4.685710E-1 7.957480E+1
3.162000E+12 3.162E+16 295 2.800E-4 1.642161E-1 1.512050E+1 4.639600E-1 7.938350E+1
4.642000E+12 3.162E+16 295 2.800E-4 1.496615E-1 1.360330E+1 4.589700E-1 7.921590E+1
6.813000E+12 3.162E+16 295 2.800E-4 1.352283E-1 1.210650E+1 4.534330E-1 7.897680E+1
1.000000E+13 3.162E+16 295 2.800E-4 1.211314E-1 1.067210E+1 4.474590E-1 7.875910E+1
1.468000E+13 3.162E+16 295 2.800E-4 1.075916E-1 9.305200E+0 4.410550E-1 7.843650E+1
2.154000E+13 3.162E+16 295 2.800E-4 9.480439E-2 8.034000E+0 4.340930E-1 7.808780E+1
3.162000E+13 3.162E+16 295 2.800E-4 8.292188E-2 6.875700E+0 4.267250E-1 7.772460E+1
4.642000E+13 3.162E+16 295 2.800E-4 7.204538E-2 5.826800E+0 4.189420E-1 7.722080E+1
6.813000E+13 3.162E+16 295 2.800E-4 6.222631E-2 4.895100E+0 4.106670E-1 7.662360E+1
1.000000E+14 3.162E+16 295 2.800E-4 5.347176E-2 4.077800E+0 4.018460E-1 7.591110E+1
