fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:59:00 295.2 39.28 1.000E+000 5.850E-001 1.014E-006 1.595E+004 2.616E+000 1.472E-008 3.566E-004 
0T02 10:02:12 295.1 39.29 1.000E+000 5.850E-001 1.049E-006 1.565E+004 2.620E+000 1.460E-008 3.436E-004 
0T03 10:06:56 295 39.3 1.000E+000 5.850E-001 1.051E-006 1.574E+004 2.623E+000 1.451E-008 2.946E-004 
0T04 10:12:14 295 39.3 1.000E+000 5.850E-001 1.070E-006 1.575E+004 2.623E+000 1.453E-008 3.332E-004 
0T05 10:15:24 294.9 39.32 1.000E+000 5.850E-001 1.071E-006 1.583E+004 2.623E+000 1.447E-008 3.296E-004 
0T06 10:18:26 294.9 39.32 1.000E+000 5.850E-001 1.076E-006 1.573E+004 2.622E+000 1.450E-008 2.918E-004 
0T07 10:21:24 294.9 39.32 1.000E+000 5.850E-001 1.079E-006 1.575E+004 2.623E+000 1.449E-008 3.701E-004 
0T21 14:27:08 295 39.3 1.000E+000 5.850E-001 1.208E-006 1.570E+004 2.629E+000 1.464E-008 2.590E-004 
0T22 14:35:38 295 39.3 1.000E+000 5.850E-001 1.225E-006 1.553E+004 2.625E+000 1.475E-008 2.900E-004 
0T23 14:39:32 295 39.3 1.000E+000 5.850E-001 1.223E-006 1.586E+004 2.629E+000 1.464E-008 2.836E-004 
0T24 14:42:18 295 39.3 1.000E+000 5.850E-001 1.220E-006 1.579E+004 2.627E+000 1.465E-008 2.756E-004 
0T25 14:45:52 295 39.3 1.000E+000 5.850E-001 1.228E-006 1.568E+004 2.625E+000 1.470E-008 2.682E-004 
0T26 14:49:58 295.2 39.28 1.000E+000 5.850E-001 1.234E-006 1.595E+004 2.630E+000 1.474E-008 2.812E-004 
