fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 9:59:00 295.2 39.28 1.000E+000 5.850E-001 1.016E-006 1.575E+004 2.614E+000 1.479E-008 3.386E-004 
0T02 10:02:12 295.1 39.29 1.000E+000 5.850E-001 1.048E-006 1.575E+004 2.621E+000 1.456E-008 3.520E-004 
0T03 10:06:56 295 39.3 1.000E+000 5.850E-001 1.050E-006 1.575E+004 2.623E+000 1.451E-008 2.944E-004 
0T04 10:12:14 295 39.3 1.000E+000 5.850E-001 1.070E-006 1.575E+004 2.623E+000 1.453E-008 3.329E-004 
0T05 10:15:24 294.9 39.32 1.000E+000 5.850E-001 1.072E-006 1.575E+004 2.622E+000 1.449E-008 3.194E-004 
0T06 10:18:26 294.9 39.32 1.000E+000 5.850E-001 1.076E-006 1.575E+004 2.622E+000 1.450E-008 2.918E-004 
0T07 10:21:24 294.9 39.32 1.000E+000 5.850E-001 1.079E-006 1.575E+004 2.623E+000 1.449E-008 3.699E-004 
0T21 14:27:08 295 39.3 1.000E+000 5.850E-001 1.206E-006 1.575E+004 2.630E+000 1.462E-008 2.615E-004 
0T22 14:35:38 295 39.3 1.000E+000 5.850E-001 1.221E-006 1.575E+004 2.629E+000 1.465E-008 3.010E-004 
0T23 14:39:32 295 39.3 1.000E+000 5.850E-001 1.227E-006 1.575E+004 2.627E+000 1.468E-008 2.767E-004 
0T24 14:42:18 295 39.3 1.000E+000 5.850E-001 1.222E-006 1.575E+004 2.627E+000 1.468E-008 2.764E-004 
0T25 14:45:52 295 39.3 1.000E+000 5.850E-001 1.227E-006 1.575E+004 2.626E+000 1.468E-008 2.727E-004 
0T26 14:49:58 295.2 39.28 1.000E+000 5.850E-001 1.244E-006 1.575E+004 2.627E+000 1.482E-008 2.799E-004 
