N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 320 3.800E-4 2.559460E-1 2.116300E+1 4.289970E-1 7.709650E+1
1.468000E+10 1.000E+17 320 3.800E-4 2.513281E-1 2.073760E+1 4.282250E-1 7.707390E+1
2.154000E+10 1.000E+17 320 3.800E-4 2.453213E-1 2.017360E+1 4.272070E-1 7.699660E+1
3.162000E+10 1.000E+17 320 3.800E-4 2.377885E-1 1.948340E+1 4.259050E-1 7.695260E+1
4.642000E+10 1.000E+17 320 3.800E-4 2.287122E-1 1.865540E+1 4.242930E-1 7.689720E+1
6.813000E+10 1.000E+17 320 3.800E-4 2.182019E-1 1.770100E+1 4.223550E-1 7.682850E+1
1.000000E+11 1.000E+17 320 3.800E-4 2.064556E-1 1.663940E+1 4.200770E-1 7.674390E+1
1.468000E+11 1.000E+17 320 3.800E-4 1.937037E-1 1.549240E+1 4.173180E-1 7.666130E+1
2.154000E+11 1.000E+17 320 3.800E-4 1.801762E-1 1.427370E+1 4.142110E-1 7.650330E+1
3.162000E+11 1.000E+17 320 3.800E-4 1.661068E-1 1.302630E+1 4.107350E-1 7.637200E+1
4.642000E+11 1.000E+17 320 3.800E-4 1.517468E-1 1.176310E+1 4.067050E-1 7.624020E+1
6.813000E+11 1.000E+17 320 3.800E-4 1.373647E-1 1.050210E+1 4.022800E-1 7.602100E+1
1.000000E+12 1.000E+17 320 3.800E-4 1.232297E-1 9.284100E+0 3.973350E-1 7.584550E+1
1.468000E+12 1.000E+17 320 3.800E-4 1.095917E-1 8.116100E+0 3.919430E-1 7.557990E+1
2.154000E+12 1.000E+17 320 3.800E-4 9.666409E-2 7.030100E+0 3.860170E-1 7.536160E+1
3.162000E+12 1.000E+17 320 3.800E-4 8.461239E-2 6.027200E+0 3.797170E-1 7.503890E+1
4.642000E+12 1.000E+17 320 3.800E-4 7.354981E-2 5.122300E+0 3.728600E-1 7.471390E+1
6.813000E+12 1.000E+17 320 3.800E-4 6.353793E-2 4.321500E+0 3.656040E-1 7.441320E+1
1.000000E+13 1.000E+17 320 3.800E-4 5.459206E-2 3.616200E+0 3.579940E-1 7.401340E+1
1.468000E+13 1.000E+17 320 3.800E-4 4.668933E-2 3.006400E+0 3.500500E-1 7.357930E+1
2.154000E+13 1.000E+17 320 3.800E-4 3.977805E-2 2.487200E+0 3.416990E-1 7.319590E+1
3.162000E+13 1.000E+17 320 3.800E-4 3.378661E-2 2.045700E+0 3.330710E-1 7.271630E+1
4.642000E+13 1.000E+17 320 3.800E-4 2.863204E-2 1.675400E+0 3.242020E-1 7.219660E+1
6.813000E+13 1.000E+17 320 3.800E-4 2.422641E-2 1.367300E+0 3.151260E-1 7.163960E+1
1.000000E+14 1.000E+17 320 3.800E-4 2.048191E-2 1.112700E+0 3.058750E-1 7.104660E+1
