fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL0 9:11 296.6 39.09 1.000E+000 2.802E+000 8.020E-007 2.371E+003 3.070E+000 5.715E-009 1.730E-004 1.585E-001 1.726E-004 8.835E-006 3.229E-001 9.040E-002 9.762E-005 1.051E-002 
UDL1 9:13 296.6 39.09 1.000E+000 2.782E+000 8.253E-007 2.371E+003 3.081E+000 5.632E-009 1.727E-004 1.580E-001 1.723E-004 8.781E-006 3.225E-001 9.000E-002 9.745E-005 2.897E-003 
UDL2 9:15 296.7 39.08 1.000E+000 2.804E+000 8.143E-007 2.369E+003 3.073E+000 5.705E-009 1.702E-004 1.566E-001 1.699E-004 8.560E-006 3.217E-001 8.920E-002 9.586E-005 2.376E-003 
UDL3 9:18 296.8 39.06 1.000E+000 2.887E+000 7.383E-007 2.366E+003 3.086E+000 5.683E-009 1.723E-004 1.575E-001 1.719E-004 8.722E-006 3.220E-001 8.970E-002 9.713E-005 2.547E-003 
UDL4 9:20 296.9 39.05 1.000E+000 2.829E+000 8.029E-007 2.363E+003 3.067E+000 5.801E-009 1.721E-004 1.573E-001 1.717E-004 8.710E-006 3.223E-001 8.960E-002 9.710E-005 2.417E-003 
UDL5 9:23 296.9 39.05 1.000E+000 2.908E+000 7.232E-007 2.363E+003 3.070E+000 5.830E-009 1.729E-004 1.582E-001 1.726E-004 8.810E-006 3.226E-001 9.020E-002 9.757E-005 4.431E-003 
UDL6 9:29 297.1 39.02 1.000E+000 2.780E+000 7.796E-007 2.358E+003 3.072E+000 5.868E-009 1.732E-004 1.579E-001 1.729E-004 8.800E-006 3.225E-001 8.990E-002 9.778E-005 5.260E-003 
UDL7 9:31 297.2 39.01 1.000E+000 2.695E+000 8.608E-007 2.356E+003 3.036E+000 6.158E-009 1.731E-004 1.585E-001 1.728E-004 8.860E-006 3.234E-001 9.050E-002 9.779E-005 7.813E-003 
UDL8 9:34 297.3 39 1.000E+000 2.691E+000 8.205E-007 2.353E+003 3.045E+000 6.089E-009 1.710E-004 1.567E-001 1.706E-004 8.613E-006 3.222E-001 8.920E-002 9.645E-005 4.940E-003 
UDL9 9:36 297.3 39 1.000E+000 2.728E+000 7.529E-007 2.353E+003 3.086E+000 5.777E-009 1.741E-004 1.571E-001 1.738E-004 8.795E-006 3.221E-001 8.950E-002 9.815E-005 2.370E-003 
