T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200718539E+00 1.000964992E+0 1.997535470E-01 1.200718539E+00 1.000964992E+0 1.997535470E-01
295 1.209911357E+00 1.000937056E+0 2.089743010E-01 1.209911357E+00 1.000937056E+0 2.089743010E-01
300 1.208301942E+00 1.000911077E+0 2.073908650E-01 1.208301942E+00 1.000911077E+0 2.073908650E-01
305 1.217331276E+00 1.000886877E+0 2.164443990E-01 1.217331276E+00 1.000886877E+0 2.164443990E-01
310 1.226269417E+00 1.000864299E+0 2.254051180E-01 1.226269417E+00 1.000864299E+0 2.254051180E-01
315 1.223046344E+00 1.000843202E+0 2.222031420E-01 1.223046344E+00 1.000843202E+0 2.222031420E-01
320 1.227964533E+00 1.000823459E+0 2.271410740E-01 1.227964533E+00 1.000823459E+0 2.271410740E-01
325 1.231560638E+00 1.000804958E+0 2.307556800E-01 1.231560638E+00 1.000804958E+0 2.307556800E-01
330 1.239356956E+00 1.000787598E+0 2.385693580E-01 1.239356956E+00 1.000787598E+0 2.385693580E-01
335 1.246591312E+00 1.000771289E+0 2.458200230E-01 1.246591312E+00 1.000771289E+0 2.458200230E-01
340 1.250408649E+00 1.000755949E+0 2.496527000E-01 1.250408649E+00 1.000755949E+0 2.496527000E-01
