T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200658986E+00 1.001789177E+0 1.988698090E-01 1.200658986E+00 1.001789177E+0 1.988698090E-01
295 1.209825601E+00 1.001738846E+0 2.080867550E-01 1.209825601E+00 1.001738846E+0 2.080867550E-01
300 1.208190780E+00 1.001692017E+0 2.064987630E-01 1.208190780E+00 1.001692017E+0 2.064987630E-01
305 1.217174983E+00 1.001648374E+0 2.155266090E-01 1.217174983E+00 1.001648374E+0 2.155266090E-01
310 1.222337547E+00 1.001607636E+0 2.207299110E-01 1.222337547E+00 1.001607636E+0 2.207299110E-01
315 1.220138398E+00 1.001569552E+0 2.185688460E-01 1.220138398E+00 1.001569552E+0 2.185688460E-01
320 1.227613743E+00 1.001533899E+0 2.260798440E-01 1.227613743E+00 1.001533899E+0 2.260798440E-01
325 1.231105478E+00 1.001500477E+0 2.296050010E-01 1.231105478E+00 1.001500477E+0 2.296050010E-01
330 1.238752657E+00 1.001469106E+0 2.372835510E-01 1.238752657E+00 1.001469106E+0 2.372835510E-01
335 1.245799170E+00 1.001439623E+0 2.443595470E-01 1.245799170E+00 1.001439623E+0 2.443595470E-01
340 1.248451768E+00 1.001411883E+0 2.470398850E-01 1.248451768E+00 1.001411883E+0 2.470398850E-01
