T nFsrh nFBsrh dnsrh nF nFB dn
290 1.224842740E+00 1.175885869E+0 4.895687100E-02 1.224842740E+00 1.175885869E+0 4.895687100E-02
295 1.210496765E+00 1.150709404E+0 5.978736100E-02 1.210496765E+00 1.150709404E+0 5.978736100E-02
300 1.219840795E+00 1.129697560E+0 9.014323500E-02 1.219840795E+00 1.129697560E+0 9.014323500E-02
305 1.218365355E+00 1.112090332E+0 1.062750230E-01 1.218365355E+00 1.112090332E+0 1.062750230E-01
310 1.227704678E+00 1.097275537E+0 1.304291410E-01 1.227704678E+00 1.097275537E+0 1.304291410E-01
315 1.236937982E+00 1.084759211E+0 1.521787710E-01 1.236937982E+00 1.084759211E+0 1.521787710E-01
320 1.235820644E+00 1.074141827E+0 1.616788170E-01 1.235820644E+00 1.074141827E+0 1.616788170E-01
325 1.239285389E+00 1.065099306E+0 1.741860830E-01 1.239285389E+00 1.065099306E+0 1.741860830E-01
330 1.247208508E+00 1.057367932E+0 1.898405760E-01 1.247208508E+00 1.057367932E+0 1.898405760E-01
335 1.251837363E+00 1.050732368E+0 2.011049950E-01 1.251837363E+00 1.050732368E+0 2.011049950E-01
340 1.259629034E+00 1.045016158E+0 2.146128760E-01 1.259629034E+00 1.045016158E+0 2.146128760E-01
