T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237373260E+00 1.201039163E+0 3.633409700E-02 1.237373260E+00 1.201039163E+0 3.633409700E-02
295 1.234969852E+00 1.204321271E+0 3.064858100E-02 1.234969852E+00 1.204321271E+0 3.064858100E-02
300 1.232005687E+00 1.207533413E+0 2.447227400E-02 1.232005687E+00 1.207533413E+0 2.447227400E-02
305 1.230204407E+00 1.210653938E+0 1.955046900E-02 1.230204407E+00 1.210653938E+0 1.955046900E-02
310 1.239814016E+00 1.213655795E+0 2.615822100E-02 1.239814016E+00 1.213655795E+0 2.615822100E-02
315 1.238578498E+00 1.216505609E+0 2.207288900E-02 1.238578498E+00 1.216505609E+0 2.207288900E-02
320 1.248107057E+00 1.219162760E+0 2.894429700E-02 1.248107057E+00 1.219162760E+0 2.894429700E-02
325 1.255867023E+00 1.221578508E+0 3.428851500E-02 1.255867023E+00 1.221578508E+0 3.428851500E-02
330 1.250953369E+00 1.223695307E+0 2.725806200E-02 1.250953369E+00 1.223695307E+0 2.725806200E-02
335 1.260357391E+00 1.225446408E+0 3.491098300E-02 1.260357391E+00 1.225446408E+0 3.491098300E-02
340 1.264703753E+00 1.226755974E+0 3.794777900E-02 1.264703753E+00 1.226755974E+0 3.794777900E-02
