T nFsrh nFBsrh dnsrh nF nFB dn
290 1.225056135E+00 1.000042865E+0 2.250132700E-01 1.225056135E+00 1.000042865E+0 2.250132700E-01
295 1.221897774E+00 1.000041463E+0 2.218563110E-01 1.221897774E+00 1.000041463E+0 2.218563110E-01
300 1.220149982E+00 1.000040163E+0 2.201098190E-01 1.220149982E+00 1.000040163E+0 2.201098190E-01
305 1.229564660E+00 1.000038955E+0 2.295257050E-01 1.229564660E+00 1.000038955E+0 2.295257050E-01
310 1.228213680E+00 1.000037830E+0 2.281758500E-01 1.228213680E+00 1.000037830E+0 2.281758500E-01
315 1.237581464E+00 1.000036782E+0 2.375446820E-01 1.237581464E+00 1.000036782E+0 2.375446820E-01
320 1.241534267E+00 1.000035803E+0 2.414984640E-01 1.241534267E+00 1.000035803E+0 2.414984640E-01
325 1.240100925E+00 1.000034887E+0 2.400660380E-01 1.240100925E+00 1.000034887E+0 2.400660380E-01
330 1.249263245E+00 1.000034029E+0 2.492292160E-01 1.249263245E+00 1.000034029E+0 2.492292160E-01
335 1.253428693E+00 1.000033225E+0 2.533954680E-01 1.253428693E+00 1.000033225E+0 2.533954680E-01
340 1.261474630E+00 1.000032469E+0 2.614421610E-01 1.261474630E+00 1.000032469E+0 2.614421610E-01
