T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200558916E+00 1.011243589E+0 1.893153270E-01 1.200558916E+00 1.011243589E+0 1.893153270E-01
295 1.209681050E+00 1.010956755E+0 1.987242950E-01 1.209681050E+00 1.010956755E+0 1.987242950E-01
300 1.208002789E+00 1.010689452E+0 1.973133370E-01 1.208002789E+00 1.010689452E+0 1.973133370E-01
305 1.216909714E+00 1.010439964E+0 2.064697500E-01 1.216909714E+00 1.010439964E+0 2.064697500E-01
310 1.215596531E+00 1.010206763E+0 2.053897680E-01 1.215596531E+00 1.010206763E+0 2.053897680E-01
315 1.218603669E+00 1.009988483E+0 2.086151860E-01 1.218603669E+00 1.009988483E+0 2.086151860E-01
320 1.227012309E+00 1.009783899E+0 2.172284100E-01 1.227012309E+00 1.009783899E+0 2.172284100E-01
325 1.230322802E+00 1.009591911E+0 2.207308910E-01 1.230322802E+00 1.009591911E+0 2.207308910E-01
330 1.237710914E+00 1.009411530E+0 2.282993840E-01 1.237710914E+00 1.009411530E+0 2.282993840E-01
335 1.244430313E+00 1.009241863E+0 2.351884500E-01 1.244430313E+00 1.009241863E+0 2.351884500E-01
340 1.245467885E+00 1.009082102E+0 2.363857830E-01 1.245467885E+00 1.009082102E+0 2.363857830E-01
