T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237533822E+00 1.151247398E+0 8.628642400E-02 1.237533822E+00 1.151247398E+0 8.628642400E-02
295 1.235629262E+00 1.129848799E+0 1.057804630E-01 1.235629262E+00 1.129848799E+0 1.057804630E-01
300 1.244880720E+00 1.111966807E+0 1.329139130E-01 1.244880720E+00 1.111966807E+0 1.329139130E-01
305 1.234796277E+00 1.096960491E+0 1.378357860E-01 1.234796277E+00 1.096960491E+0 1.378357860E-01
310 1.240243654E+00 1.084314290E+0 1.559293640E-01 1.240243654E+00 1.084314290E+0 1.559293640E-01
315 1.247699400E+00 1.073612488E+0 1.740869120E-01 1.247699400E+00 1.073612488E+0 1.740869120E-01
320 1.248776571E+00 1.064518891E+0 1.842576800E-01 1.248776571E+00 1.064518891E+0 1.842576800E-01
325 1.258210669E+00 1.056760725E+0 2.014499440E-01 1.258210669E+00 1.056760725E+0 2.014499440E-01
330 1.260203596E+00 1.050115894E+0 2.100877020E-01 1.260203596E+00 1.050115894E+0 2.100877020E-01
335 1.261744312E+00 1.044402899E+0 2.173414130E-01 1.261744312E+00 1.044402899E+0 2.173414130E-01
340 1.271114845E+00 1.039472867E+0 2.316419780E-01 1.271114845E+00 1.039472867E+0 2.316419780E-01
