T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200582065E+00 1.006105322E+0 1.944767430E-01 1.200582065E+00 1.006105322E+0 1.944767430E-01
295 1.209714532E+00 1.005944055E+0 2.037704770E-01 1.209714532E+00 1.005944055E+0 2.037704770E-01
300 1.208046405E+00 1.005793848E+0 2.022525570E-01 1.208046405E+00 1.005793848E+0 2.022525570E-01
305 1.216971331E+00 1.005653721E+0 2.113176100E-01 1.216971331E+00 1.005653721E+0 2.113176100E-01
310 1.217089256E+00 1.005522801E+0 2.115664550E-01 1.217089256E+00 1.005522801E+0 2.115664550E-01
315 1.218706520E+00 1.005400307E+0 2.133062130E-01 1.218706520E+00 1.005400307E+0 2.133062130E-01
320 1.227152706E+00 1.005285542E+0 2.218671640E-01 1.227152706E+00 1.005285542E+0 2.218671640E-01
325 1.230505735E+00 1.005177880E+0 2.253278550E-01 1.230505735E+00 1.005177880E+0 2.253278550E-01
330 1.237954700E+00 1.005076758E+0 2.328779420E-01 1.237954700E+00 1.005076758E+0 2.328779420E-01
335 1.244751112E+00 1.004981668E+0 2.397694440E-01 1.244751112E+00 1.004981668E+0 2.397694440E-01
340 1.246126530E+00 1.004892151E+0 2.412343790E-01 1.246126530E+00 1.004892151E+0 2.412343790E-01
