T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200513313E+00 1.227167744E+0 -2.665443100E-02 1.200513313E+00 1.227167744E+0 -2.665443100E-02
295 1.209615867E+00 1.222570521E+0 -1.295465400E-02 1.209615867E+00 1.222570521E+0 -1.295465400E-02
300 1.207918144E+00 1.218273860E+0 -1.035571600E-02 1.207918144E+00 1.218273860E+0 -1.035571600E-02
305 1.216790168E+00 1.214253067E+0 2.537101000E-03 1.216790168E+00 1.214253067E+0 2.537101000E-03
310 1.215345664E+00 1.210485970E+0 4.859694000E-03 1.215345664E+00 1.210485970E+0 4.859694000E-03
315 1.218404209E+00 1.206952615E+0 1.145159400E-02 1.218404209E+00 1.206952615E+0 1.145159400E-02
320 1.226739363E+00 1.203635005E+0 2.310435800E-02 1.226739363E+00 1.203635005E+0 2.310435800E-02
325 1.229966566E+00 1.200516871E+0 2.944969500E-02 1.229966566E+00 1.200516871E+0 2.944969500E-02
330 1.237235564E+00 1.197583480E+0 3.965208400E-02 1.237235564E+00 1.197583480E+0 3.965208400E-02
335 1.243804625E+00 1.194821459E+0 4.898316600E-02 1.243804625E+00 1.194821459E+0 4.898316600E-02
340 1.244247012E+00 1.192218647E+0 5.202836500E-02 1.244247012E+00 1.192218647E+0 5.202836500E-02
