fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 49060 339.31 34.17 1.000000000E+00 1.802730257E+00 6.924857521E-21 4.095937192E+05 1.119908333E+00 5.901416853E-08 2.551539635E-02 
00D2 49190 339.48 34.153 1.000000000E+00 1.785456653E+00 1.357330400E-23 4.205510897E+05 1.121393329E+00 6.052045010E-08 8.131695517E-03 
00D3 49286 339.58 34.143 1.000000000E+00 1.781388596E+00 3.504356842E-16 4.109054567E+05 1.120337184E+00 6.042297396E-08 3.178750041E-02 
00D4 49390 339.66 34.135 1.000000000E+00 1.796185432E+00 8.029006429E-10 4.135645301E+05 1.125007976E+00 6.067836962E-08 2.148077224E-02 
00D5 49490 339.73 34.128 1.000000000E+00 1.804381840E+00 1.136727134E-09 4.124145085E+05 1.125875830E+00 6.040873597E-08 2.373384429E-02 
00D6 49584 339.79 34.122 1.000000000E+00 1.785770347E+00 1.385085081E-23 4.059813278E+05 1.119958587E+00 6.148051714E-08 4.508788054E-03 
00D7 49688 339.82 34.119 1.000000000E+00 1.779502209E+00 2.152934068E-23 3.942077579E+05 1.119175421E+00 6.101187353E-08 2.343131315E-02 
00D8 49812 339.93 34.108 1.000000000E+00 1.820210355E+00 1.036705883E-31 4.165628998E+05 1.111492926E+00 5.946271511E-08 1.509363250E-02 
00D9 49942 339.76 34.125 1.000000000E+00 1.813462467E+00 6.041641828E-22 4.026531489E+05 1.112197248E+00 5.800855516E-08 8.087245390E-03 
0D10 50044 339.85 34.116 1.000000000E+00 1.797161563E+00 1.342505062E-23 4.098876356E+05 1.113920499E+00 5.889842069E-08 1.896255469E-02 
0D11 50142 339.94 34.107 1.000000000E+00 1.788410092E+00 7.931204661E-32 4.165966930E+05 1.114719043E+00 5.974344084E-08 5.043746333E-03 
0D12 50240 339.97 34.104 1.000000000E+00 1.861088391E+00 7.307157761E-09 9.770390962E+19 1.191298456E+00 6.948890232E-08 1.568535053E-01 
0D13 50348 339.97 34.104 1.000000000E+00 1.778435864E+00 1.216321094E-30 4.491027014E+05 1.117536953E+00 6.080524182E-08 7.108289887E-03 
0D14 50444 340 34.101 1.000000000E+00 1.780082198E+00 2.996785583E-24 4.430789541E+05 1.116803348E+00 6.015642389E-08 7.165692290E-03 
0D15 50550 339.99 34.102 1.000000000E+00 1.810169670E+00 1.930700185E-09 4.528205637E+05 1.128077552E+00 5.963026106E-08 1.222428213E-02 
0D16 50656 339.97 34.104 1.000000000E+00 1.779001475E+00 3.627526980E-22 4.358896678E+05 1.116937213E+00 5.994460664E-08 3.306520896E-03 
0D17 50744 340.01 34.1 1.000000000E+00 1.775670334E+00 3.510871265E-24 4.397673595E+05 1.117375610E+00 6.022353579E-08 9.374925170E-03 
0D18 50842 340.01 34.1 1.000000000E+00 1.813337925E+00 2.458538937E-09 4.541976141E+05 1.132268304E+00 5.973433639E-08 6.261828309E-02 
0D19 50942 340.02 34.099 1.000000000E+00 1.797260859E+00 6.076597272E-10 4.169962908E+05 1.119844494E+00 5.965714698E-08 1.091850806E-02 
0D20 51050 340.01 34.1 1.000000000E+00 1.779982311E+00 8.748576723E-14 5.270109272E+05 1.118205747E+00 6.072454294E-08 9.544674613E-02 
0D21 51164 340.01 34.1 1.000000000E+00 1.762353766E+00 2.736356263E-28 4.321679791E+05 1.118304452E+00 6.021794952E-08 4.532977779E-02 
0D22 51244 340 34.101 1.000000000E+00 1.791348295E+00 6.897104260E-10 4.491729208E+05 1.121386780E+00 6.005908328E-08 1.592889633E-02 
0D23 51344 340 34.101 1.000000000E+00 1.778836860E+00 1.309373860E-10 4.397128642E+05 1.118193763E+00 6.001077386E-08 2.453119496E-02 
0D24 51438 340.01 34.1 1.000000000E+00 1.860302339E+00 7.465842912E-09 9.754877152E+19 1.197589866E+00 6.993760696E-08 1.578169721E-01 
0D25 51542 340.02 34.099 1.000000000E+00 1.786340160E+00 1.105700187E-32 4.344925411E+05 1.116871334E+00 5.990991870E-08 1.708390047E-02 
0D26 51640 340.03 34.098 1.000000000E+00 1.771851572E+00 1.553374581E-12 4.419818920E+05 1.119137559E+00 6.081537836E-08 1.569022294E-02 
0D27 51764 340.04 34.097 1.000000000E+00 1.776757811E+00 1.369247683E-23 4.389422757E+05 1.119071773E+00 6.095820259E-08 1.568769753E-02 
0D28 51840 340.02 34.099 1.000000000E+00 1.782662988E+00 3.989616249E-17 4.031169252E+05 1.116235800E+00 5.956259229E-08 5.020112014E-03 
0D29 51942 340.02 34.099 1.000000000E+00 1.787041025E+00 1.733144254E-19 3.996401648E+05 1.116918168E+00 5.971383077E-08 1.451121474E-02 
0D30 52042 340.03 34.098 1.000000000E+00 1.789575155E+00 2.932065686E-23 4.167736270E+05 1.116594760E+00 5.971419738E-08 8.103809076E-03 
0D31 52142 340.02 34.099 1.000000000E+00 1.778438496E+00 9.332059819E-16 4.187512449E+05 1.117493014E+00 6.019204521E-08 8.943855052E-03 
0D32 52240 340.04 34.097 1.000000000E+00 1.780868941E+00 3.003846453E-31 4.134461614E+05 1.117344651E+00 5.996525672E-08 3.346248044E-02 
0D33 52340 340.01 34.1 1.000000000E+00 1.784469494E+00 6.200513102E-10 4.212698648E+05 1.121751497E+00 6.020313992E-08 2.376370559E-02 
0D34 52440 340.01 34.1 1.000000000E+00 1.864984522E+00 7.320593347E-09 7.153202139E+19 1.196935702E+00 7.036269672E-08 1.604063919E-01 
0D35 52548 340.02 34.099 1.000000000E+00 1.793017423E+00 1.196411984E-24 4.125049004E+05 1.117019277E+00 5.983743640E-08 6.558492387E-03 
0D36 52644 340.01 34.1 1.000000000E+00 1.808956153E+00 2.099194617E-09 4.415402175E+05 1.132015078E+00 6.037771382E-08 4.520218255E-02 
0D37 52740 340.02 34.099 1.000000000E+00 1.783950008E+00 3.524933442E-14 3.947370780E+05 1.117281651E+00 5.984183137E-08 1.842737347E-02 
0D38 52848 340.02 34.099 1.000000000E+00 1.786177762E+00 1.217162800E-24 4.136235833E+05 1.118106587E+00 6.028721048E-08 1.032518208E-02 
