N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.247586118E+00 1.250728177E+00 1.253857911E+00 1.256689386E+00 1.257814966E+00 1.258925447E+00 1.258788271E+00 1.257025136E+00 1.253420046E+00 1.247534530E+00 1.238855429E+00
1.016672606E+01 1.252746311E+00 1.255760150E+00 1.259031178E+00 1.262285351E+00 1.264109010E+00 1.266204544E+00 1.267323419E+00 1.267042183E+00 1.265100346E+00 1.260963584E+00 1.253965091E+00
1.033324570E+01 1.257639350E+00 1.260344630E+00 1.263523665E+00 1.266916674E+00 1.269110832E+00 1.271819909E+00 1.273790427E+00 1.274573519E+00 1.273884804E+00 1.271129220E+00 1.265532502E+00
1.049996187E+01 1.262192137E+00 1.264502140E+00 1.267453218E+00 1.270801586E+00 1.273139472E+00 1.276190818E+00 1.278702503E+00 1.280211642E+00 1.280421800E+00 1.278701434E+00 1.274205751E+00
1.066670514E+01 1.266297712E+00 1.268196115E+00 1.270860406E+00 1.274063488E+00 1.276405285E+00 1.279618734E+00 1.282453872E+00 1.284440582E+00 1.285277501E+00 1.284313278E+00 1.280660649E+00
1.083333839E+01 1.269887817E+00 1.271401247E+00 1.273771482E+00 1.276787720E+00 1.279058898E+00 1.282326157E+00 1.285344325E+00 1.287640629E+00 1.288913847E+00 1.288504965E+00 1.285506304E+00
1.100000000E+01 1.272973495E+00 1.274146292E+00 1.276241745E+00 1.279064266E+00 1.281232285E+00 1.284494657E+00 1.287612282E+00 1.290113225E+00 1.291700794E+00 1.291718285E+00 1.289256206E+00
1.116672606E+01 1.275648591E+00 1.276523917E+00 1.278370440E+00 1.281006652E+00 1.283060672E+00 1.286288974E+00 1.289459765E+00 1.292105105E+00 1.293937119E+00 1.294310721E+00 1.292331431E+00
1.133324570E+01 1.278070154E+00 1.278678351E+00 1.280295012E+00 1.282752139E+00 1.284687952E+00 1.287866959E+00 1.291066175E+00 1.293824703E+00 1.295868078E+00 1.296571822E+00 1.295072763E+00
1.149996187E+01 1.280433140E+00 1.280786145E+00 1.282177778E+00 1.284453924E+00 1.286263963E+00 1.289381421E+00 1.292594101E+00 1.295451212E+00 1.297696359E+00 1.298734449E+00 1.297748975E+00
1.166670514E+01 1.282948411E+00 1.283038743E+00 1.284192976E+00 1.286272400E+00 1.287939510E+00 1.290978531E+00 1.294190499E+00 1.297137756E+00 1.299586229E+00 1.300977901E+00 1.300556253E+00
1.183333839E+01 1.285823074E+00 1.285626673E+00 1.286514600E+00 1.288366279E+00 1.289860303E+00 1.292793946E+00 1.295984415E+00 1.299009938E+00 1.301661914E+00 1.303424698E+00 1.303610532E+00
1.200000000E+01 1.289237867E+00 1.288720819E+00 1.289301443E+00 1.290880970E+00 1.292158075E+00 1.294946058E+00 1.298081688E+00 1.301161431E+00 1.304003535E+00 1.306136429E+00 1.306943196E+00
1.216672606E+01 1.293318891E+00 1.292447931E+00 1.292676659E+00 1.293932163E+00 1.294937859E+00 1.297526499E+00 1.300558243E+00 1.303649910E+00 1.306646230E+00 1.309117675E+00 1.310512930E+00
1.233324570E+01 1.298109471E+00 1.296864418E+00 1.296704675E+00 1.297586707E+00 1.298263312E+00 1.300590143E+00 1.303454984E+00 1.306497256E+00 1.309586915E+00 1.312332071E+00 1.314236975E+00
1.249996187E+01 1.303556700E+00 1.301940733E+00 1.301375397E+00 1.301848484E+00 1.302145818E+00 1.304148802E+00 1.306777073E+00 1.309695420E+00 1.312797962E+00 1.315726095E+00 1.318028811E+00
1.266670514E+01 1.309526713E+00 1.307570111E+00 1.306608120E+00 1.306659626E+00 1.306545230E+00 1.308173543E+00 1.310499673E+00 1.313216784E+00 1.316243112E+00 1.319250601E+00 1.321824777E+00
1.283333839E+01 1.315847113E+00 1.313603282E+00 1.312278867E+00 1.311921463E+00 1.311386041E+00 1.312607995E+00 1.314580187E+00 1.317026830E+00 1.319890994E+00 1.322874375E+00 1.325594472E+00
1.300000000E+01 1.322354798E+00 1.319891888E+00 1.318258218E+00 1.317526219E+00 1.316582950E+00 1.317388421E+00 1.318973800E+00 1.321096020E+00 1.323723940E+00 1.326589385E+00 1.329339983E+00
