T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.236560334E+00 1.239796594E+00 1.242520703E+00 1.244745071E+00 1.246525359E+00 1.247951197E+00 1.249130763E+00 1.250179305E+00 1.251214566E+00 1.252357414E+00 1.253734201E+00 1.255476729E+00 1.257715906E+00 1.260566322E+00 1.264102894E+00 1.268337375E+00 1.273208343E+00 1.278595619E+00 1.284355334E+00
295 1.238911767E+00 1.241936697E+00 1.244430057E+00 1.246438307E+00 1.248031937E+00 1.249302145E+00 1.250351000E+00 1.251283830E+00 1.252206670E+00 1.253227706E+00 1.254459824E+00 1.256021101E+00 1.258029921E+00 1.260592557E+00 1.263783819E+00 1.267626608E+00 1.272081273E+00 1.277054840E+00 1.282429010E+00
300 1.241317443E+00 1.244274590E+00 1.246647005E+00 1.248521723E+00 1.249990654E+00 1.251152607E+00 1.252108787E+00 1.252959023E+00 1.253801340E+00 1.254734169E+00 1.255858954E+00 1.257280675E+00 1.259103859E+00 1.261422713E+00 1.264306032E+00 1.267780916E+00 1.271823486E+00 1.276364719E+00 1.281311950E+00
305 1.243486906E+00 1.246526161E+00 1.248894663E+00 1.250725894E+00 1.252139482E+00 1.253248053E+00 1.254157629E+00 1.254967644E+00 1.255772600E+00 1.256664951E+00 1.257737502E+00 1.259083334E+00 1.260792137E+00 1.262942451E+00 1.265591002E+00 1.268761702E+00 1.272439353E+00 1.276573800E+00 1.281095903E+00
310 1.245113639E+00 1.248378659E+00 1.250856849E+00 1.252733568E+00 1.254162398E+00 1.255276029E+00 1.256191346E+00 1.257012961E+00 1.257836945E+00 1.258754128E+00 1.259851612E+00 1.261211490E+00 1.262906627E+00 1.264995001E+00 1.267514304E+00 1.270477567E+00 1.273871202E+00 1.277658590E+00 1.281791167E+00
315 1.245109801E+00 1.248731853E+00 1.251426927E+00 1.253436504E+00 1.254953756E+00 1.256137758E+00 1.257122720E+00 1.258024882E+00 1.258947958E+00 1.259986177E+00 1.261223947E+00 1.262731897E+00 1.264561421E+00 1.266741778E+00 1.269282209E+00 1.272176663E+00 1.275407260E+00 1.278946996E+00 1.282765562E+00
320 1.242702604E+00 1.246786753E+00 1.249790283E+00 1.252013321E+00 1.253693742E+00 1.255023550E+00 1.256161766E+00 1.257244260E+00 1.258390139E+00 1.259703276E+00 1.261267937E+00 1.263139730E+00 1.265337826E+00 1.267846904E+00 1.270632095E+00 1.273657964E+00 1.276898320E+00 1.280335535E+00 1.283958161E+00
325 1.236496014E+00 1.241086522E+00 1.244451759E+00 1.246949185E+00 1.248864581E+00 1.250429246E+00 1.251835742E+00 1.253249842E+00 1.254816618E+00 1.256657796E+00 1.258859226E+00 1.261452260E+00 1.264401641E+00 1.267616893E+00 1.270990914E+00 1.274443417E+00 1.277939038E+00 1.281476368E+00 1.285070010E+00
330 1.223898021E+00 1.228921561E+00 1.232625734E+00 1.235417154E+00 1.237628860E+00 1.239536892E+00 1.241377723E+00 1.243361254E+00 1.245674063E+00 1.248467868E+00 1.251831276E+00 1.255752968E+00 1.260101259E+00 1.264652923E+00 1.269176135E+00 1.273519118E+00 1.277640301E+00 1.281573806E+00 1.285379843E+00
335 1.201143870E+00 1.206301892E+00 1.210169767E+00 1.213183591E+00 1.215715334E+00 1.218087811E+00 1.220593072E+00 1.223504607E+00 1.227074035E+00 1.231502893E+00 1.236885624E+00 1.243138631E+00 1.249962159E+00 1.256897826E+00 1.263492653E+00 1.269472750E+00 1.274796427E+00 1.279572031E+00 1.283945785E+00
340 1.162820345E+00 1.167463164E+00 1.171071407E+00 1.174074944E+00 1.176863727E+00 1.179802291E+00 1.183249066E+00 1.187566550E+00 1.193107065E+00 1.200157359E+00 1.208833139E+00 1.218945833E+00 1.229923748E+00 1.240907262E+00 1.251051440E+00 1.259860205E+00 1.267291860E+00 1.273593417E+00 1.279069280E+00
