Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.164895703E+00 1.140589954E+00 2.430574900E-02 1.161785234E+00 1.137663097E+00 2.412213700E-02
1.468000E+10 1.164921547E+00 1.140606469E+00 2.431507800E-02 1.162788442E+00 1.138598167E+00 2.419027500E-02
2.154000E+10 1.164958863E+00 1.140630130E+00 2.432873300E-02 1.163498750E+00 1.139254911E+00 2.424383900E-02
3.162000E+10 1.165013117E+00 1.140664898E+00 2.434821900E-02 1.164014798E+00 1.139724441E+00 2.429035700E-02
4.642000E+10 1.165091894E+00 1.140715946E+00 2.437594800E-02 1.164409770E+00 1.140073341E+00 2.433642900E-02
6.813000E+10 1.165205185E+00 1.140789446E+00 2.441573900E-02 1.164739209E+00 1.140350472E+00 2.438873700E-02
1.000000E+11 1.165366566E+00 1.141052100E+00 2.431446600E-02 1.165048191E+00 1.140594763E+00 2.445342800E-02
1.468000E+11 1.165594123E+00 1.141500777E+00 2.409334600E-02 1.165376510E+00 1.140983797E+00 2.439271300E-02
2.154000E+11 1.165908572E+00 1.142149584E+00 2.375898800E-02 1.165759711E+00 1.141779044E+00 2.398066700E-02
3.162000E+11 1.166334321E+00 1.143088289E+00 2.324603200E-02 1.166232352E+00 1.142818123E+00 2.341422900E-02
4.642000E+11 1.166892083E+00 1.144431541E+00 2.246054200E-02 1.166822173E+00 1.144229979E+00 2.259219400E-02
6.813000E+11 1.167594239E+00 1.146334572E+00 2.125966700E-02 1.167546191E+00 1.146179674E+00 2.136651700E-02
1.000000E+12 1.168436621E+00 1.148992977E+00 1.944364400E-02 1.168403515E+00 1.148869604E+00 1.953391100E-02
1.468000E+12 1.169392586E+00 1.152638645E+00 1.675394100E-02 1.169369759E+00 1.152536422E+00 1.683333700E-02
2.154000E+12 1.171127321E+00 1.154931241E+00 1.619608000E-02 1.171111515E+00 1.154914876E+00 1.619663900E-02
3.162000E+12 1.171869238E+00 1.155555774E+00 1.631346400E-02 1.171858322E+00 1.155544461E+00 1.631386100E-02
4.642000E+12 1.179858753E+00 1.155492427E+00 2.436632600E-02 1.179778106E+00 1.155484624E+00 2.429348200E-02
6.813000E+12 1.181188398E+00 1.155883055E+00 2.530534300E-02 1.181182747E+00 1.155877636E+00 2.530511100E-02
1.000000E+13 1.181696286E+00 1.156369347E+00 2.532693900E-02 1.181692399E+00 1.156365636E+00 2.532676300E-02
