Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.159576573E+00 1.132804441E+00 2.677213200E-02 1.152309419E+00 1.131275726E+00 2.103369300E-02
1.468000E+10 1.159584743E+00 1.132816860E+00 2.676788300E-02 1.156084795E+00 1.131771241E+00 2.431355400E-02
2.154000E+10 1.159596608E+00 1.132835109E+00 2.676149900E-02 1.158795430E+00 1.132120696E+00 2.667473400E-02
3.162000E+10 1.159613824E+00 1.132861438E+00 2.675238600E-02 1.159066979E+00 1.132373716E+00 2.669326300E-02
4.642000E+10 1.159638810E+00 1.132899574E+00 2.673923600E-02 1.159265752E+00 1.132566736E+00 2.669901600E-02
6.813000E+10 1.159674906E+00 1.132954617E+00 2.672028900E-02 1.159420476E+00 1.132727526E+00 2.669295000E-02
1.000000E+11 1.159726747E+00 1.133033073E+00 2.669367400E-02 1.159553233E+00 1.132878118E+00 2.667511500E-02
1.468000E+11 1.159800487E+00 1.133144146E+00 2.665634100E-02 1.159682160E+00 1.133038390E+00 2.664377000E-02
2.154000E+11 1.159903921E+00 1.133298018E+00 2.660590300E-02 1.159823215E+00 1.133225840E+00 2.659737500E-02
3.162000E+11 1.160046301E+00 1.133506994E+00 2.653930700E-02 1.159991243E+00 1.133457680E+00 2.653356300E-02
4.642000E+11 1.160237258E+00 1.133781856E+00 2.645540200E-02 1.160199702E+00 1.133748125E+00 2.645157700E-02
6.813000E+11 1.160380284E+00 1.134128927E+00 2.625135700E-02 1.160360988E+00 1.134105865E+00 2.625512300E-02
1.000000E+12 1.160674492E+00 1.134545608E+00 2.612888400E-02 1.160661304E+00 1.134529812E+00 2.613149200E-02
1.468000E+12 1.161022678E+00 1.134863349E+00 2.615932900E-02 1.161013670E+00 1.134852516E+00 2.616115400E-02
2.154000E+12 1.161252132E+00 1.135245068E+00 2.600706400E-02 1.161245986E+00 1.135237665E+00 2.600832100E-02
3.162000E+12 1.161573814E+00 1.135874520E+00 2.569929400E-02 1.161569621E+00 1.135869457E+00 2.570016400E-02
4.642000E+12 1.162025362E+00 1.138354496E+00 2.367086600E-02 1.162022495E+00 1.138259159E+00 2.376333600E-02
6.813000E+12 1.172126843E+00 1.14149486E+00 3.063198300E-02 1.172123982E+00 1.14151372E+00 3.061026200E-02
1.000000E+13 1.172268556E+00 1.14378291E+00 2.848564600E-02 1.172266633E+00 1.14331508E+00 2.895155300E-02
