Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.084950398E+00 1.146220427E+00 -6.127002900E-02 1.083971759E+00 1.141157849E+00 -5.718609000E-02
1.468000E+10 1.085911922E+00 1.146245408E+00 -6.033348600E-02 1.084711305E+00 1.142745009E+00 -5.803370400E-02
2.154000E+10 1.086109955E+00 1.146280367E+00 -6.017041200E-02 1.084872760E+00 1.143869438E+00 -5.899667800E-02
3.162000E+10 1.086767266E+00 1.146315583E+00 -5.954831700E-02 1.085835188E+00 1.144673873E+00 -5.883868500E-02
4.642000E+10 1.087536845E+00 1.146390677E+00 -5.885383200E-02 1.086889858E+00 1.145263847E+00 -5.837398900E-02
6.813000E+10 1.088633437E+00 1.146463480E+00 -5.783004300E-02 1.088181838E+00 1.145700414E+00 -5.751857600E-02
1.000000E+11 1.090217742E+00 1.146621111E+00 -5.640336900E-02 1.089860534E+00 1.146096916E+00 -5.623638200E-02
1.468000E+11 1.093789915E+00 1.146783407E+00 -5.299349200E-02 1.093559591E+00 1.146426481E+00 -5.286689000E-02
2.154000E+11 1.096496044E+00 1.146032073E+00 -4.953602900E-02 1.096338674E+00 1.145787792E+00 -4.944911800E-02
3.162000E+11 1.102534051E+00 1.146945333E+00 -4.441128200E-02 1.102409171E+00 1.146775446E+00 -4.436627500E-02
4.642000E+11 1.105682724E+00 1.147489797E+00 -4.180707300E-02 1.105614472E+00 1.147371147E+00 -4.175667500E-02
6.813000E+11 1.106714137E+00 1.148219097E+00 -4.150496000E-02 1.106666706E+00 1.148135556E+00 -4.146885000E-02
1.000000E+12 1.111934178E+00 1.149163709E+00 -3.722953100E-02 1.111877522E+00 1.149104345E+00 -3.722682300E-02
1.468000E+12 1.122031653E+00 1.150655087E+00 -2.862343400E-02 1.121969807E+00 1.150612358E+00 -2.864255100E-02
2.154000E+12 1.132232638E+00 1.152078289E+00 -1.984565100E-02 1.132195062E+00 1.152047264E+00 -1.985220200E-02
3.162000E+12 1.133769154E+00 1.153251783E+00 -1.948262900E-02 1.133753114E+00 1.153229116E+00 -1.947600200E-02
4.642000E+12 1.137355858E+00 1.155477606E+00 -1.812174800E-02 1.137329055E+00 1.155460644E+00 -1.813158900E-02
6.813000E+12 1.143728099E+00 1.157221775E+00 -1.349367600E-02 1.143689369E+00 1.157209252E+00 -1.351988300E-02
1.000000E+13 1.149324617E+00 1.162845400E+00 -1.352078300E-02 1.149288709E+00 1.162835658E+00 -1.354694900E-02
