Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.109965040E+00 1.156643213E+00 -4.667817300E-02 1.106902879E+00 1.150071854E+00 -4.316897500E-02
1.468000E+10 1.110172048E+00 1.156666258E+00 -4.649421000E-02 1.108058339E+00 1.152123381E+00 -4.406504200E-02
2.154000E+10 1.110473570E+00 1.156699817E+00 -4.622624700E-02 1.109016335E+00 1.153571634E+00 -4.455529900E-02
3.162000E+10 1.110910269E+00 1.156749563E+00 -4.583929400E-02 1.109905155E+00 1.154600846E+00 -4.469569100E-02
4.642000E+10 1.111538649E+00 1.156821245E+00 -4.528259600E-02 1.110843935E+00 1.155347329E+00 -4.450339400E-02
6.813000E+10 1.112434756E+00 1.156879796E+00 -4.444504000E-02 1.111952729E+00 1.155867235E+00 -4.391450600E-02
1.000000E+11 1.114268057E+00 1.157005666E+00 -4.273760900E-02 1.113887658E+00 1.156312051E+00 -4.242439300E-02
1.468000E+11 1.117876097E+00 1.157170998E+00 -3.929490100E-02 1.117622373E+00 1.156695171E+00 -3.907279800E-02
2.154000E+11 1.120636943E+00 1.157476544E+00 -3.683960100E-02 1.120455540E+00 1.157148769E+00 -3.669322900E-02
3.162000E+11 1.123326475E+00 1.157851820E+00 -3.452534500E-02 1.123213026E+00 1.157624849E+00 -3.441182300E-02
4.642000E+11 1.124279601E+00 1.158437428E+00 -3.415782700E-02 1.124201039E+00 1.158279806E+00 -3.407876700E-02
6.813000E+11 1.126170524E+00 1.159219193E+00 -3.304866900E-02 1.126103829E+00 1.159108886E+00 -3.300505700E-02
1.000000E+12 1.133766967E+00 1.160226464E+00 -2.645949700E-02 1.133723127E+00 1.160148844E+00 -2.642571700E-02
1.468000E+12 1.136939133E+00 1.161468764E+00 -2.452963100E-02 1.136885181E+00 1.161413638E+00 -2.452845700E-02
2.154000E+12 1.142269351E+00 1.163230244E+00 -2.096089300E-02 1.142254484E+00 1.163190911E+00 -2.093642700E-02
3.162000E+12 1.148283672E+00 1.164493206E+00 -1.620953400E-02 1.148254525E+00 1.164464844E+00 -1.621031900E-02
4.642000E+12 1.157690572E+00 1.165882663E+00 -8.192091000E-03 1.157677719E+00 1.165861912E+00 -8.184193000E-03
6.813000E+12 1.158810396E+00 1.167564605E+00 -8.754209000E-03 1.158801263E+00 1.167549484E+00 -8.748221000E-03
1.000000E+13 1.160363098E+00 1.170009471E+00 -9.646373000E-03 1.160344454E+00 1.169971384E+00 -9.626930000E-03
