N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.180344300E-02 1.132177000E-02 1.101598000E-02 1.080701200E-02
1.016672606E+01 8.400313000E-03 7.994894000E-03 7.737253000E-03 7.562124000E-03
1.033324570E+01 5.928474000E-03 5.602996000E-03 5.396265000E-03 5.256148000E-03
1.049996187E+01 4.394598000E-03 3.901621000E-03 3.742054000E-03 3.633843000E-03
1.066670514E+01 3.069628000E-03 2.703185000E-03 2.583484000E-03 2.621543000E-03
1.083333839E+01 2.213598000E-03 1.866092000E-03 1.778102000E-03 1.862220000E-03
1.100000000E+01 1.514072000E-03 1.285443000E-03 1.221595000E-03 1.255831000E-03
1.116672606E+01 1.029034000E-03 8.849640000E-04 8.389960000E-04 8.680980000E-04
1.133324570E+01 7.312400000E-04 6.099810000E-04 5.771160000E-04 5.845170000E-04
1.149996187E+01 4.924110000E-04 4.219980000E-04 3.987090000E-04 4.030600000E-04
1.166670514E+01 3.359050000E-04 2.940440000E-04 2.777770000E-04 2.763980000E-04
1.183333839E+01 2.271690000E-04 2.073850000E-04 1.963030000E-04 1.936100000E-04
1.200000000E+01 1.621720000E-04 1.489930000E-04 1.417330000E-04 1.402410000E-04
1.216672606E+01 1.169000000E-04 1.098470000E-04 1.053730000E-04 1.035520000E-04
1.233324570E+01 8.783500000E-05 8.361300000E-05 8.099700000E-05 8.012000000E-05
1.249996187E+01 6.822200000E-05 6.587800000E-05 6.445200000E-05 6.411700000E-05
1.266670514E+01 5.480200000E-05 5.362300000E-05 5.289600000E-05 5.282600000E-05
1.283333839E+01 4.534400000E-05 4.483200000E-05 4.447900000E-05 4.452400000E-05
1.300000000E+01 3.838000000E-05 3.821600000E-05 3.804900000E-05 3.811900000E-05
